﻿variant_id,candidate_id,source_row_number,variant,normalized_variant,variant_tier,match_weight_candidate,sector,issue_type,category,normalization,contains_marker,review_status,ambiguity_class,use_for_fuzzy_matching_now,use_for_oov_suppression_now,use_for_routing_prediction_now,must_not_auto_promote,reason_blocked_or_pending,v2_trust_status,v2_review_priority,v2_safe_for_core_review,v2_safe_for_variant_lookup_after_review,v2_safe_for_fuzzy_now,v2_safe_for_oov_suppression_now,v2_safe_for_routing_now,v2_requires_second_reviewer,v2_reason,v2_created_at_utc 
BFL-CAND-0184-V02,BFL-CAND-0184,184,7afra bla paneau,7afra bla paneau,A,0.90,SAFETY,EXPOSED_HAZARD,noun_infra,حفرة بلا إشارة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0184-V03,BFL-CAND-0184,184,7ofra mish ma3rouf,7ofra mish ma3rouf,B,0.70,SAFETY,EXPOSED_HAZARD,noun_infra,حفرة بلا إشارة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0184-V04,BFL-CAND-0184,184,7ofra 5atere,7ofra 5atere,A,0.90,SAFETY,EXPOSED_HAZARD,noun_infra,حفرة بلا إشارة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0184-V05,BFL-CAND-0184,184,7afra ta7diriye,7afra ta7diriye,A,0.90,SAFETY,EXPOSED_HAZARD,noun_infra,حفرة بلا إشارة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0185-V01,BFL-CAND-0185,185,lafta sak3a,lafta sak3a,A,0.90,SAFETY,EXPOSED_HAZARD,noun_infra,لافتة ساقطة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0185-V02,BFL-CAND-0185,185,lafta saktet,lafta saktet,A,0.90,SAFETY,EXPOSED_HAZARD,noun_infra,لافتة ساقطة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0185-V03,BFL-CAND-0185,185,lafita saktet 3al tari2,lafita saktet 3al tari2,A,0.90,SAFETY,EXPOSED_HAZARD,noun_infra,لافتة ساقطة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0185-V04,BFL-CAND-0185,185,lawha saktet,lawha saktet,B,0.70,SAFETY,EXPOSED_HAZARD,noun_infra,لافتة ساقطة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0185-V05,BFL-CAND-0185,185,paneau seket,paneau seket,B,0.70,SAFETY,EXPOSED_HAZARD,noun_infra,لافتة ساقطة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0186-V01,BFL-CAND-0186,186,7ada 2anje7,7ada 2anje7,A,0.90,SAFETY,INJURY,noun_person,شخص مصاب,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,Fix. Not a reliable injury phrase; use 7ada mjrou7 / 7ada msab.,QUARANTINED_REWRITE_REQUIRED,P0_REWRITE_OR_REJECT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,REWRITE_SEMANTIC: not reliable for injured person; use 7ada mjrou7 / 7ada msab.,2026-05-20T12:58:34Z
BFL-CAND-0186-V02,BFL-CAND-0186,186,7ada waje3,7ada waje3,A,0.90,SAFETY,INJURY,noun_person,شخص مصاب,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0186-V03,BFL-CAND-0186,186,7ada mje7,7ada mje7,B,0.70,SAFETY,INJURY,noun_person,شخص مصاب,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0186-V04,BFL-CAND-0186,186,7ada mjrou7,7ada mjrou7,B,0.70,SAFETY,INJURY,noun_person,شخص مصاب,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0186-V05,BFL-CAND-0186,186,2anje7,2anje7,A,0.90,SAFETY,INJURY,noun_person,شخص مصاب,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,Fix. Not reliable for injured.,QUARANTINED_REWRITE_REQUIRED,P0_REWRITE_OR_REJECT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,REWRITE_SEMANTIC: not reliable for injured; use mjrou7/msab.,2026-05-20T12:58:34Z
BFL-CAND-0186-V06,BFL-CAND-0186,186,mje7,mje7,B,0.70,SAFETY,INJURY,noun_person,شخص مصاب,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0187-V01,BFL-CAND-0187,187,7ada fayed l wa3i,7ada fayed l wa3i,A,0.90,SAFETY,INJURY,noun_person,شخص فاقد الوعي,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0187-V02,BFL-CAND-0187,187,7ada ma3o,7ada ma3o,B,0.70,SAFETY,INJURY,noun_person,شخص فاقد الوعي,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0187-V03,BFL-CAND-0187,187,7ada 7elo 3al ard,7ada 7elo 3al ard,A,0.90,SAFETY,INJURY,noun_person,شخص فاقد الوعي,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,Fix. 7elo means pretty/good; use 7ada we2i3 3al ard / 7ada mghma 3aleh.,QUARANTINED_REWRITE_REQUIRED,P0_REWRITE_OR_REJECT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,REWRITE_SEMANTIC: 7elo means good/pretty; use 7ada we2i3 3al ard or 7ada mghma 3aleh.,2026-05-20T12:58:34Z
BFL-CAND-0187-V04,BFL-CAND-0187,187,7ada bel ard,7ada bel ard,A,0.90,SAFETY,INJURY,noun_person,شخص فاقد الوعي,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0187-V05,BFL-CAND-0187,187,7ada mghme 3aleh,7ada mghme 3aleh,A,0.90,SAFETY,INJURY,noun_person,شخص فاقد الوعي,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0188-V01,BFL-CAND-0188,188,sayyara mahruke,sayyara mahruke,A,0.90,SAFETY,SUSPICIOUS,noun_infra,مركبة مهجورة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0188-V02,BFL-CAND-0188,188,sayyara mhjoure,sayyara mhjoure,A,0.90,SAFETY,SUSPICIOUS,noun_infra,مركبة مهجورة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0188-V03,BFL-CAND-0188,188,sayyara bla masna3a,sayyara bla masna3a,B,0.70,SAFETY,SUSPICIOUS,noun_infra,مركبة مهجورة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0188-V04,BFL-CAND-0188,188,sayyara mish ma3roufe,sayyara mish ma3roufe,B,0.70,SAFETY,SUSPICIOUS,noun_infra,مركبة مهجورة,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0189-V01,BFL-CAND-0189,189,is3af,is3af,A,0.90,SAFETY,INJURY,noun_infra,إسعاف,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0189-V02,BFL-CAND-0189,189,is3aaf,is3aaf,A,0.90,SAFETY,INJURY,noun_infra,إسعاف,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0189-V03,BFL-CAND-0189,189,l is3af,l is3af,A,0.90,SAFETY,INJURY,noun_infra,إسعاف,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0189-V04,BFL-CAND-0189,189,is3aafi,is3aafi,B,0.70,SAFETY,INJURY,noun_infra,إسعاف,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0189-V05,BFL-CAND-0189,189,ambulance,ambulance,B,0.70,SAFETY,INJURY,noun_infra,إسعاف,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0189-V06,BFL-CAND-0189,189,ambulans,ambulans,B,0.70,SAFETY,INJURY,noun_infra,إسعاف,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0190-V01,BFL-CAND-0190,190,ghara2,ghara2,A,0.90,SAFETY,INJURY,noun_infra,غرق,TRUE,PENDING_NATIVE_REVIEW,CROSS_SECTOR_AMBIGUOUS,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0190-V02,BFL-CAND-0190,190,ghre2,ghre2,B,0.70,SAFETY,INJURY,noun_infra,غرق,TRUE,PENDING_NATIVE_REVIEW,CROSS_SECTOR_AMBIGUOUS,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0190-V03,BFL-CAND-0190,190,7ada 3am yigh2ra2,7ada 3am yigh2ra2,A,0.90,SAFETY,INJURY,noun_infra,غرق,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0190-V04,BFL-CAND-0190,190,7ada ghire2,7ada ghire2,A,0.90,SAFETY,INJURY,noun_infra,غرق,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0190-V05,BFL-CAND-0190,190,7adese ghara2,7adese ghara2,A,0.90,SAFETY,INJURY,noun_infra,غرق,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SECOND_REVIEW_REQUIRED_HIGH_RISK,P1_HITL_SAFETY_GRID_FLOOD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"High-risk sector/issue; keep HITL-only until second review. Ambiguity, if any, must be resolved inside second review.",2026-05-20T12:58:34Z
BFL-CAND-0191-V01,BFL-CAND-0191,191,mashkle,mashkle,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,مشكلة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0191-V02,BFL-CAND-0191,191,moshkle,moshkle,B,0.70,ALL_SUPPORT,ALL_SUPPORT,noun_civic,مشكلة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0191-V03,BFL-CAND-0191,191,mashetle,mashetle,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,مشكلة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0191-V04,BFL-CAND-0191,191,mashkleh,mashkleh,C,0.40,ALL_SUPPORT,ALL_SUPPORT,noun_civic,مشكلة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0191-V05,BFL-CAND-0191,191,l mashkle,l mashkle,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,مشكلة,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0191-V06,BFL-CAND-0191,191,fi mashkle,fi mashkle,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,مشكلة,FALSE,PENDING_NATIVE_REVIEW,CATEGORY_AMBIGUOUS,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0192-V01,BFL-CAND-0192,192,7ell,7ell,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,حل,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0192-V02,BFL-CAND-0192,192,7al,7al,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,حل,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0192-V03,BFL-CAND-0192,192,7all,7all,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,حل,TRUE,PENDING_NATIVE_REVIEW,CATEGORY_AMBIGUOUS,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review; cross-row ambiguity detected,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0192-V04,BFL-CAND-0192,192,ma fi 7ell,ma fi 7ell,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,حل,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0192-V05,BFL-CAND-0192,192,la2ou 7ell,la2ou 7ell,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,حل,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0192-V06,BFL-CAND-0192,192,bi 7aja la 7ell,bi 7aja la 7ell,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,حل,TRUE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
BFL-CAND-0193-V01,BFL-CAND-0193,193,shikwe,shikwe,A,0.90,ALL_SUPPORT,ALL_SUPPORT,noun_civic,شكوى,FALSE,PENDING_NATIVE_REVIEW,BLOCKED_PENDING_REVIEW,FALSE,FALSE,FALSE,TRUE,support/high-risk/C-tier requires review,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,2026-05-20T12:58:34Z
