﻿candidate_id,source_file,source_row_number,arabic_script,english,sector,issue_type,category,normalization,variant_1,variant_2,variant_3,variant_4,variant_5,variant_6,tiers,usage_note,review_priority,support_only,high_risk_second_review_required,allowed_uses,blocked_uses,promotion_target,review_status,reviewer_id,decision,must_not_auto_promote,quality_flags,created_at_utc,updated_at_utc,v2_candidate_status,v2_candidate_priority,v2_total_variants,v2_a_tier_ready_count,v2_b_tier_review_count,v2_high_risk_count,v2_quarantined_count,v2_recommended_first_action,v2_must_not_auto_promote 
BFL-CAND-0202,build_full_lexicon.py,202,مواطن,citizen,ALL_SUPPORT,ALL_SUPPORT,noun_person,مواطن,muwaten,muwatinin,nass l 7ayye,l muwaten,muwaten lubneniye,l muwatinin,A/B/A/A/B/B,7=ح in 7ayye; muwaten most formal; nass l 7ayye most natural complaint usage,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0203,build_full_lexicon.py,203,أهالي / مجتمع,community / residents,ALL_SUPPORT,ALL_SUPPORT,noun_person,أهالي / مجتمع,2ahali,2ahale,l 2ahali,2ahali l 7ayye,2ahali l mantiqa,l jmaa,A/A/A/A/A/A,7=ح in 7ayye; 2=ء in 2ahali; l jmaa = the community (informal),P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0204,build_full_lexicon.py,204,جمعية,NGO / association,ALL_SUPPORT,ALL_SUPPORT,noun_civic,جمعية,jam3iyi,l jam3iyi,jam3iyet,association,ONG,jam3iyit l 7ayye,A/A/A/B/B/A,3=ع in jam3iyi; jam3iyi most natural; ONG/association French loanwords,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0205,build_full_lexicon.py,205,ناشط,activist,ALL_SUPPORT,ALL_SUPPORT,noun_person,ناشط,nacht,nachit,nachitiin,militant,activist,nacht madani,A/A/B/B/B/A,nacht most natural Lebanese; militant/activist loanwords also used,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0206,build_full_lexicon.py,206,خدمة عامة,public service,ALL_SUPPORT,ALL_SUPPORT,noun_civic,خدمة عامة,5idme 3amme,5idme,l 5idme,5idmet l baladiye,service 3amm,5idme rasmiyi,A/A/A/A/B/B,5=خ in 5idme; 3=ع in 3amme; 5idme most natural,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0207,build_full_lexicon.py,207,فاتورة,bill / invoice,ALL_SUPPORT,ALL_SUPPORT,noun_civic,فاتورة,fatoura,fatouret,facture,l fatoura,fatoura kahraba,fatoura may,A/A/A/A/A/A,fatoura most Lebanese; facture French loanword; kahraba/may specify type,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0208,build_full_lexicon.py,208,تعويض,compensation,ALL_SUPPORT,ALL_SUPPORT,noun_civic,تعويض,ta3wid,ta3wid 3an,ta3widat,badal,badal 5asara,ta3wid la,A/A/B/A/A/B,3=ع required; ta3wid most formal; badal = substitute/compensation,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0209,build_full_lexicon.py,209,خسارة,loss / damage,ALL_SUPPORT,ALL_SUPPORT,noun_civic,خسارة,5sara,5asara,5saret,5aseran,5sara kbire,5asra,A/A/A/B/A/A,5=خ required; 5sara most Lebanese contracted form,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0210,build_full_lexicon.py,210,حق,right / entitlement,ALL_SUPPORT,ALL_SUPPORT,noun_civic,حق,7a2,7a2na,7a2et,7alna 3ala 7a2,l 7a2,7a2 ta3etna,A/A/B/A/A/A,7=ح and 2=ق both required; 7a2 most common,P0_FIX_BEFORE_IMPORT,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,REJECT_OR_REWRITE,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,FORBIDDEN_OR_REWRITE_VARIANT;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,NEEDS_REWRITE_BEFORE_IMPORT,P0,6,0,0,0,1,FIX_OR_REJECT_P0_VARIANTS,TRUE
BFL-CAND-0211,build_full_lexicon.py,211,قانون,law / regulation,ALL_SUPPORT,ALL_SUPPORT,noun_civic,قانون,2anoun,l 2anoun,7asab l 2anoun,2anoune,bi l 2anoun,5alef l 2anoun,A/A/A/A/A/A,2=ق throughout; 5=خ in 5alef; 7=ح in 7asab; 2anoun most common,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0212,build_full_lexicon.py,212,مخالفة,violation / infraction,ALL_SUPPORT,ALL_SUPPORT,noun_civic,مخالفة,mu5alefe,mu5alfit,5alefe,5lefe,infraction,mu5alefet,A/A/A/B/B/A,5=خ in mu5alefe; 5alefe = violation; infraction French loanword,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0213,build_full_lexicon.py,213,غرامة / جريمة,fine / penalty,ALL_SUPPORT,ALL_SUPPORT,noun_civic,غرامة,gharame,ghrama,ghramet,amende,ghrami,,A/A/A/B/A,gharame most Lebanese; amende French loanword; no Arabizi markers needed,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,5,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0214,build_full_lexicon.py,214,طلب,request (noun),ALL_SUPPORT,ALL_SUPPORT,noun_civic,طلب,talab,talabe,l talab,talab rasmi,request,talab ktabi,A/A/A/A/B/B,talab most natural; request English loanword also used in formal contexts,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0215,build_full_lexicon.py,215,رقم مرجعي,reference number,ALL_SUPPORT,ALL_SUPPORT,noun_civic,رقم مرجعي,ra2em marja3i,numero marja3i,numero,l numero,ra2em l shikwe,,A/A/A/A/A,2=ق in ra2em; 3=ع in marja3i; numero French loanword dominant in Lebanese,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,5,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0216,build_full_lexicon.py,216,موعد,appointment / scheduled visit,ALL_SUPPORT,ALL_SUPPORT,noun_civic,موعد,maw3id,maw3id siyane,maw3id baladiyi,3andkon maw3id,sa3a mawa3id,,A/A/A/A/B,3=ع in maw3id; 3andkon = you have (formal you plural),P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,5,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0217,build_full_lexicon.py,217,معاينة,inspection / assessment visit,ALL_SUPPORT,ALL_SUPPORT,noun_civic,معاينة,mo3ayne,mo3aynit,ma3ayni,inspection,mo3aynet maydaniyi,visite terrain,A/A/B/B/A/B,3=ع in mo3ayne; maydaniyi = field; visite terrain French loanword,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0218,build_full_lexicon.py,218,واتساب,WhatsApp (complaint channel),ALL_SUPPORT,ALL_SUPPORT,noun_civic,واتساب,whatsapp,wassap,watsapp,l wassap,3al wassap,wasapp,A/A/A/A/A/B,3=ع in 3al; WhatsApp dominant communication channel for Lebanese complaints,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0219,build_full_lexicon.py,219,تطبيق,mobile application,ALL_SUPPORT,ALL_SUPPORT,noun_civic,تطبيق,application,app,l app,l application,tatbi2,ttbi2,A/A/A/A/B/C,2=ق in tatbi2; application/app English loanwords dominant,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT;LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0220,build_full_lexicon.py,220,صورة دليل,photo evidence,ALL_SUPPORT,ALL_SUPPORT,noun_civic,صورة / دليل,sura dalil,surat l mashkle,sawwarto l mashkle,7attat sura,,,A/A/A/A,7=ح in 7attat; sura = photo; dalil = evidence,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,4,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0221,build_full_lexicon.py,221,خط ساخن,hotline,ALL_SUPPORT,ALL_SUPPORT,noun_civic,خط ساخن,5att sa5en,5att l shikayat,numero l shikayat,5att l baladiye,ligne directe,,A/A/A/A/B,5=خ in 5att and sa5en; sa5en = hot,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,5,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0222,build_full_lexicon.py,222,مركز خدمات,service center,ALL_SUPPORT,ALL_SUPPORT,noun_civic,مركز خدمات,markez 5idme,markez l baladiye,markez l shikayat,centre de service,l markez,,A/A/A/B/A,5=خ in 5idme,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,5,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0223,build_full_lexicon.py,223,مدرسة,school,ALL_SUPPORT,ALL_SUPPORT,noun_location,مدرسة,madrase,l madrase,jemb l madrase,madraset l 7ayye,madrase 7okoumiye,madrase 5asusiyi,A/A/A/A/A/B,7=ح in 7okoumiye and 7ayye; 5=خ in 5asusiyi; proximity = severity escalation trigger,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0224,build_full_lexicon.py,224,مستشفى,hospital,ALL_SUPPORT,ALL_SUPPORT,noun_location,مستشفى,mustashfa,l mustashfa,jemb l mustashfa,mustashfet l 7okoume,hopital,,A/A/A/A/B,7=ح in 7okoume; proximity to hospital = severity escalation; hopital French loanword,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,5,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0225,build_full_lexicon.py,225,سوق,market / bazaar,ALL_SUPPORT,ALL_SUPPORT,noun_location,سوق,sou2,souk,l sou2,l sou2 l sha3bi,bazar,merkez,A/A/A/A/B/B,2=ق in sou2; sha3bi = popular/street market; 3=ع in sha3bi,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0226,build_full_lexicon.py,226,دكان / محل,shop / store,ALL_SUPPORT,ALL_SUPPORT,noun_location,دكان / محل,dekken,dekkene,ma7all,l dekken,boutique,dukken,A/A/A/A/B/B,7=ح in ma7all; dekken most natural Lebanese; boutique French loanword,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0227,build_full_lexicon.py,227,مطعم,restaurant,ALL_SUPPORT,ALL_SUPPORT,noun_location,مطعم,mat3am,l mat3am,restaurant,rest,mat3am l 7ayye,,A/A/A/B/A,3=ع in mat3am; restaurant French loanword also very common,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,5,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0228,build_full_lexicon.py,228,مسجد / جامع,mosque,ALL_SUPPORT,ALL_SUPPORT,noun_location,مسجد / جامع,jame3,jeme3,l jame3,jame3 l 7ayye,masjed,msejed,A/A/A/A/C/B,3=ع in jame3; jame3 most Lebanese; masjed more formal,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,C_TIER_VARIANTS_PRESENT;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0229,build_full_lexicon.py,229,كنيسة,church,ALL_SUPPORT,ALL_SUPPORT,noun_location,كنيسة,kenise,knise,l kenise,kenisit l 7ayye,eglise,l katetdral,A/B/A/A/A/B,7=ح in 7ayye; eglise French loanword very common,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
BFL-CAND-0230,build_full_lexicon.py,230,حديقة / متنزه,park / garden / public green space,ALL_SUPPORT,ALL_SUPPORT,noun_location,حديقة,7adi2a,l 7adi2a,7adi2et l 7ayye,park,parke,jardin,A/A/A/B/B/B,7=ح and 2=ق required; park English; jardin French; both very common in Lebanon,P3_SUPPORT_ONLY,TRUE,FALSE,oov_candidate_generation;stress_test_generation;normalization_support_after_review;variant_lookup_after_review,automatic_routing;automatic_severity_decision;automatic_core_promotion;oov_suppression_without_review,GENERAL_WORD_BANK_OR_STOPLIST,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_MORE_EVIDENCE,TRUE,LOANWORD_CODESWITCH_REVIEW;SUPPORT_ONLY_CONTEXT_NOT_ISSUE_LABEL,2026-05-20T12:01:33Z,2026-05-20T12:01:33Z,GENERAL_SUPPORT_BATCH,P3,6,0,0,0,0,REVIEW_AS_GENERAL_SUPPORT_NOT_ROUTING,TRUE
