candidate_id,arabic_script,english,sector,issue_type,category,variants,tier_notes,usage_notes,source_type,source_reference,dialect_region,confidence_level,false_friend_risk,risk_level,review_status,reviewer_id,decision,promotion_target,created_at,updated_at,cleanup_version,cleanup_reason,cleanup_at_utc
ARZ-CAND-0884,أيلول,September,OTHER,MONTH,time_expr,ayloul;aylol,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00244,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0885,أيار,May,OTHER,MONTH,time_expr,ayyar;ayar,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00245,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0886,آذار,March,OTHER,MONTH,time_expr,azar;2azar,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00246,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0887,كانون,January/December context,OTHER,MONTH,time_expr,kanoun;kanon,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00247,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0888,نيسان,April,OTHER,MONTH,time_expr,nissan;nisan,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00248,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0889,شباط,February,OTHER,MONTH,time_expr,shbat;shibet,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00249,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0890,تموز,July,OTHER,MONTH,time_expr,tammouz;tamouz;tammoz;tamoz,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00250,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0891,تشرين,October/November context,OTHER,MONTH,time_expr,tishrin;teshrin,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00251,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0892,هلأ,now/well,OTHER,NOW,time_expr,halla2;hala2,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00252,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0893,العصر,afternoon,OTHER,PART_OF_DAY,time_expr,3aser,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00255,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0894,الظهر,noon,OTHER,PART_OF_DAY,time_expr,doher;dohr,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00256,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0895,المسا,evening,OTHER,PART_OF_DAY,time_expr,masa;l masa,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00258,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0896,مؤقت,temporary,OTHER,TEMPORARY,time_expr,mwa2at;mo2aqqat,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00260,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0897,مرّة,once/time,OTHER,COUNT,frequency,marra,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00264,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0898,مرات,times,OTHER,COUNT,frequency,marrat,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00266,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0899,شوي,a little,OTHER,DEGREE,frequency,shway;shwayye,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00268,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0900,نادر,rare,OTHER,RARE,frequency,nadir,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00269,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0901,أحياناً,sometimes,OTHER,SOMETIMES,frequency,a7yanan,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00270,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0902,نص,half/middle,OTHER,FRACTION,number_quantity,nos;noss,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00271,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0903,ربع,quarter,OTHER,FRACTION,number_quantity,rbe3;rbi3,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00272,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0904,درجة,degree/level,OTHER,MEASUREMENT,number_quantity,daraje,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00273,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0905,نسبة,percentage/ratio,OTHER,MEASUREMENT,number_quantity,nisbe,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00274,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0906,عشرة,ten,OTHER,NUMBER,number_quantity,3ashra;3ashara,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00275,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0907,خمسة,five,OTHER,NUMBER,number_quantity,5amse;khamsi;khamsa;khamse;5amsi;5amsa,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00276,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0908,سبعة,seven,OTHER,NUMBER,number_quantity,sab3a;sab3e,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00278,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0909,صفر,zero,OTHER,NUMBER,number_quantity,sefer;sifr,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00279,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0910,ستة,six,OTHER,NUMBER,number_quantity,sette;sitte,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00280,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0911,تسعة,nine,OTHER,NUMBER,number_quantity,tes3a;tis3a,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00281,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0912,تلاتة,three,OTHER,NUMBER,number_quantity,tlete;tlati;tleteh,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00282,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0913,تمانية,eight,OTHER,NUMBER,number_quantity,tmene;tmeni,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00283,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0914,واحد,one,OTHER,NUMBER,number_quantity,wa7ad;wahad,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00285,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0915,قليل,little/few,OTHER,QUANTITY,number_quantity,2alil,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00286,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0916,عدد,number/count,OTHER,QUANTITY,number_quantity,3adad,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00287,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0917,أقل,less,OTHER,QUANTITY,number_quantity,a2al,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00288,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0918,أغلب,most,OTHER,QUANTITY,number_quantity,aghlab,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00289,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0919,أكتر,more,OTHER,QUANTITY,number_quantity,aktar;aktr,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00290,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0920,حوالي,around/about,OTHER,QUANTITY,number_quantity,hawale;7awale,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00291,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0921,كم,some/how many,OTHER,QUANTITY,number_quantity,kam,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00292,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0922,كمية,quantity,OTHER,QUANTITY,number_quantity,kammiyye,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00293,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0923,كتار,many,OTHER,QUANTITY,number_quantity,ktar;keter,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00294,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0924,زيادة,extra/increase,OTHER,QUANTITY,number_quantity,ziyede;ziyadi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00296,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0925,كيلو,kilo,OTHER,UNIT,number_quantity,kilo,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00297,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0926,لتر,liter,OTHER,UNIT,number_quantity,liter;litre,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00298,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0927,طن,ton,OTHER,UNIT,number_quantity,ton,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00300,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0928,واط,watt,OTHER,UNIT,number_quantity,watt,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00302,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0929,أحمر,red,OTHER,COLOR,descriptor,a7mar;ahmar,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00308,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0930,أبيض,white,OTHER,COLOR,descriptor,abyad,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00309,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0931,أخضر,green,OTHER,COLOR,descriptor,akhdar;a5dar,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00310,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0932,أصفر,yellow,OTHER,COLOR,descriptor,asfar,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00311,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0933,أسود,black,OTHER,COLOR,descriptor,aswad,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00312,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0934,أزرق,blue,OTHER,COLOR,descriptor,azra2;azraq,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00313,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0935,بني,brown,OTHER,COLOR,descriptor,bunne;banni,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00314,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0936,رمادي,gray,OTHER,COLOR,descriptor,rmade;ramadi,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00315,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0937,شفاف,transparent,OTHER,COLOR,descriptor,shaffef;shafef,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00316,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
ARZ-CAND-0938,حصى,gravel,OTHER,MATERIAL,descriptor,7asa;hasa,must_not_auto_promote=TRUE; destination=arabizi_general_word_bank,Export to general word bank support asset; not candidate bank.,MUST_HAVE_WORD_BANK_V10_1_GENERAL,ARZ-V10-00318,Lebanese,MEDIUM,false,LOW,PENDING_NATIVE_REVIEW,UNASSIGNED,UNREVIEWED,,2026-05-20,2026-05-20,v13.1-candidate-bank-domain-cleanup,non_domain_sector:OTHER,2026-05-21T14:37:40Z
