_id,userInputs,userID,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone
60e7988ff9af8b4b2b5d5e9e,"[{'userID': 8677, 'milesRequested': 50, 'WhPerMile': 310, 'minutesAvailable': 240, 'modifiedAt': 'Mon, 21 Jun 2021 19:50:49 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 21 Jun 2021 23:50:50 GMT', 'kWhRequested': 15.5}]",000008677,2_39_129_17_2021-06-21 19:50:43.052971,2-39-129-17,CA-307,0002,0039,"Mon, 21 Jun 2021 19:50:50 GMT","Mon, 21 Jun 2021 23:48:11 GMT",9.556,"Mon, 21 Jun 2021 21:19:49 GMT",America/Los_Angeles
60e7988ff9af8b4b2b5d5e9f,"[{'userID': 10927, 'milesRequested': 20, 'WhPerMile': 380, 'minutesAvailable': 480, 'modifiedAt': 'Mon, 21 Jun 2021 20:28:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 04:28:27 GMT', 'kWhRequested': 7.6}]",000010927,2_39_138_29_2021-06-21 20:28:22.201088,2-39-138-29,CA-304,0002,0039,"Mon, 21 Jun 2021 20:28:27 GMT","Mon, 21 Jun 2021 23:38:28 GMT",6.416,"Mon, 21 Jun 2021 22:30:28 GMT",America/Los_Angeles
60e7988ff9af8b4b2b5d5ea0,"[{'userID': 1082, 'milesRequested': 20, 'WhPerMile': 290, 'minutesAvailable': 120, 'modifiedAt': 'Mon, 21 Jun 2021 20:48:06 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 21 Jun 2021 22:48:06 GMT', 'kWhRequested': 5.8}]",000001082,2_39_78_365_2021-06-21 20:47:34.567760,2-39-78-365,CA-321,0002,0039,"Mon, 21 Jun 2021 20:48:06 GMT","Tue, 22 Jun 2021 04:34:04 GMT",2.345,"Mon, 21 Jun 2021 21:56:53 GMT",America/Los_Angeles
60e7988ff9af8b4b2b5d5ea1,"[{'userID': 14564, 'milesRequested': 25, 'WhPerMile': 250, 'minutesAvailable': 135, 'modifiedAt': 'Mon, 21 Jun 2021 23:09:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 01:24:45 GMT', 'kWhRequested': 6.25}, {'userID': 14564, 'milesRequested': 25, 'WhPerMile': 250, 'minutesAvailable': 135, 'modifiedAt': 'Tue, 22 Jun 2021 00:08:31 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 01:24:45 GMT', 'kWhRequested': 6.25}]",000014564,2_39_127_19_2021-06-21 23:09:33.719547,2-39-127-19,CA-309,0002,0039,"Mon, 21 Jun 2021 23:09:45 GMT","Tue, 22 Jun 2021 00:43:39 GMT",5.368,"Tue, 22 Jun 2021 00:43:30 GMT",America/Los_Angeles
60e7988ff9af8b4b2b5d5ea2,"[{'userID': 13589, 'milesRequested': 259, 'WhPerMile': 286, 'minutesAvailable': 750, 'modifiedAt': 'Mon, 21 Jun 2021 23:34:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 12:04:17 GMT', 'kWhRequested': 74.074}]",000013589,2_39_81_4550_2021-06-21 23:33:54.974727,2-39-81-4550,11900388,0002,0039,"Mon, 21 Jun 2021 23:34:17 GMT","Tue, 22 Jun 2021 00:20:17 GMT",28.904,,America/Los_Angeles
60e7988ff9af8b4b2b5d5ea3,"[{'userID': 1101, 'milesRequested': 30, 'WhPerMile': 319, 'minutesAvailable': 115, 'modifiedAt': 'Tue, 22 Jun 2021 00:29:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 02:24:54 GMT', 'kWhRequested': 9.57}]",000001101,2_39_81_4550_2021-06-22 00:29:46.047523,2-39-81-4550,11900388,0002,0039,"Tue, 22 Jun 2021 00:29:54 GMT","Tue, 22 Jun 2021 01:10:31 GMT",23.088,,America/Los_Angeles
60e7988ff9af8b4b2b5d5ea4,"[{'userID': 9307, 'milesRequested': 150, 'WhPerMile': 301, 'minutesAvailable': 492, 'modifiedAt': 'Tue, 22 Jun 2021 02:20:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 10:32:26 GMT', 'kWhRequested': 45.15}]",000009307,2_39_81_4550_2021-06-22 02:20:13.060335,2-39-81-4550,11900388,0002,0039,"Tue, 22 Jun 2021 02:20:26 GMT","Tue, 22 Jun 2021 03:09:55 GMT",29.452,,America/Los_Angeles
60e7988ff9af8b4b2b5d5ea5,"[{'userID': 316, 'milesRequested': 70, 'WhPerMile': 290, 'minutesAvailable': 146, 'modifiedAt': 'Tue, 22 Jun 2021 04:16:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 06:42:36 GMT', 'kWhRequested': 20.3}]",000000316,2_39_81_4550_2021-06-22 04:16:29.474579,2-39-81-4550,11900388,0002,0039,"Tue, 22 Jun 2021 04:16:36 GMT","Tue, 22 Jun 2021 04:47:07 GMT",5.42,,America/Los_Angeles
60e79896f9af8b4b2b5d5ea6,"[{'userID': 300, 'milesRequested': 100, 'WhPerMile': 290, 'minutesAvailable': 410, 'modifiedAt': 'Tue, 22 Jun 2021 13:42:37 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 20:32:37 GMT', 'kWhRequested': 29.0}]",000000300,2_39_130_31_2021-06-22 13:42:28.261207,2-39-130-31,CA-306,0002,0039,"Tue, 22 Jun 2021 13:42:37 GMT","Tue, 22 Jun 2021 15:18:14 GMT",6.744,"Tue, 22 Jun 2021 14:44:52 GMT",America/Los_Angeles
60e79896f9af8b4b2b5d5ea7,"[{'userID': 12899, 'milesRequested': 28, 'WhPerMile': 250, 'minutesAvailable': 300, 'modifiedAt': 'Tue, 22 Jun 2021 14:48:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 19:48:51 GMT', 'kWhRequested': 7.0}]",000012899,2_39_139_28_2021-06-22 14:48:39.964556,2-39-139-28,CA-303,0002,0039,"Tue, 22 Jun 2021 14:48:51 GMT","Tue, 22 Jun 2021 18:12:12 GMT",4.851,"Tue, 22 Jun 2021 16:22:30 GMT",America/Los_Angeles
60e79896f9af8b4b2b5d5ea8,,,2_39_79_379_2021-06-22 15:31:26.281281,2-39-79-379,CA-327,0002,0039,"Tue, 22 Jun 2021 15:31:26 GMT","Tue, 22 Jun 2021 23:10:04 GMT",0.911,"Tue, 22 Jun 2021 21:05:51 GMT",America/Los_Angeles
60e79896f9af8b4b2b5d5ea9,"[{'userID': 7339, 'milesRequested': 70, 'WhPerMile': 310, 'minutesAvailable': 201, 'modifiedAt': 'Tue, 22 Jun 2021 15:51:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 19:12:12 GMT', 'kWhRequested': 21.7}]",000007339,2_39_125_21_2021-06-22 15:50:58.496145,2-39-125-21,CA-311,0002,0039,"Tue, 22 Jun 2021 15:51:12 GMT","Tue, 22 Jun 2021 18:04:15 GMT",12.318,"Tue, 22 Jun 2021 17:51:14 GMT",America/Los_Angeles
60e79896f9af8b4b2b5d5eaa,"[{'userID': 12899, 'milesRequested': 28, 'WhPerMile': 250, 'minutesAvailable': 300, 'modifiedAt': 'Tue, 22 Jun 2021 18:30:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 23:30:59 GMT', 'kWhRequested': 7.0}]",000012899,2_39_139_28_2021-06-22 18:30:44.813095,2-39-139-28,CA-303,0002,0039,"Tue, 22 Jun 2021 18:30:59 GMT","Wed, 23 Jun 2021 01:06:26 GMT",0.716,"Tue, 22 Jun 2021 18:52:23 GMT",America/Los_Angeles
60e79896f9af8b4b2b5d5eab,"[{'userID': 5855, 'milesRequested': 300, 'WhPerMile': 286, 'minutesAvailable': 634, 'modifiedAt': 'Tue, 22 Jun 2021 19:18:59 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 05:53:00 GMT', 'kWhRequested': 85.8}]",000005855,2_39_81_4550_2021-06-22 19:18:51.489301,2-39-81-4550,11900388,0002,0039,"Tue, 22 Jun 2021 19:19:00 GMT","Tue, 22 Jun 2021 20:04:48 GMT",15.208,,America/Los_Angeles
60e79896f9af8b4b2b5d5eac,"[{'userID': 9502, 'milesRequested': 100, 'WhPerMile': 310, 'minutesAvailable': 480, 'modifiedAt': 'Tue, 22 Jun 2021 19:32:01 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 03:27:54 GMT', 'kWhRequested': 31.0}]",000009502,2_39_131_30_2021-06-22 19:27:53.662369,2-39-131-30,CA-305,0002,0039,"Tue, 22 Jun 2021 19:27:54 GMT","Wed, 23 Jun 2021 01:30:27 GMT",15.981,"Wed, 23 Jun 2021 00:07:20 GMT",America/Los_Angeles
60e79896f9af8b4b2b5d5ead,"[{'userID': 1746, 'milesRequested': 100, 'WhPerMile': 350, 'minutesAvailable': 534, 'modifiedAt': 'Tue, 22 Jun 2021 20:19:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 05:13:49 GMT', 'kWhRequested': 35.0}]",000001746,2_39_125_21_2021-06-22 20:19:37.699729,2-39-125-21,CA-311,0002,0039,"Tue, 22 Jun 2021 20:19:49 GMT","Tue, 22 Jun 2021 22:39:07 GMT",7.392,"Tue, 22 Jun 2021 22:36:41 GMT",America/Los_Angeles
60e79896f9af8b4b2b5d5eae,"[{'userID': 1082, 'milesRequested': 20, 'WhPerMile': 290, 'minutesAvailable': 120, 'modifiedAt': 'Tue, 22 Jun 2021 20:26:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 22:26:28 GMT', 'kWhRequested': 5.8}]",000001082,2_39_78_365_2021-06-22 20:25:58.168251,2-39-78-365,CA-321,0002,0039,"Tue, 22 Jun 2021 20:26:28 GMT","Wed, 23 Jun 2021 03:33:46 GMT",2.423,"Tue, 22 Jun 2021 21:38:36 GMT",America/Los_Angeles
60e79896f9af8b4b2b5d5eaf,"[{'userID': 7315, 'milesRequested': 210, 'WhPerMile': 239, 'minutesAvailable': 605, 'modifiedAt': 'Tue, 22 Jun 2021 20:48:37 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 06:53:38 GMT', 'kWhRequested': 50.19}]",000007315,2_39_81_4550_2021-06-22 20:48:29.123364,2-39-81-4550,11900388,0002,0039,"Tue, 22 Jun 2021 20:48:38 GMT","Tue, 22 Jun 2021 21:18:10 GMT",8.34,,America/Los_Angeles
60e79896f9af8b4b2b5d5eb0,"[{'userID': 891, 'milesRequested': 32, 'WhPerMile': 250, 'minutesAvailable': 180, 'modifiedAt': 'Tue, 22 Jun 2021 20:55:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Jun 2021 23:55:27 GMT', 'kWhRequested': 8.0}]",000000891,2_39_79_377_2021-06-22 20:55:14.831945,2-39-79-377,CA-325,0002,0039,"Tue, 22 Jun 2021 20:55:27 GMT","Tue, 22 Jun 2021 22:27:55 GMT",5.281,"Tue, 22 Jun 2021 22:27:46 GMT",America/Los_Angeles
60e79896f9af8b4b2b5d5eb1,"[{'userID': 10927, 'milesRequested': 20, 'WhPerMile': 380, 'minutesAvailable': 480, 'modifiedAt': 'Tue, 22 Jun 2021 21:17:12 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 05:17:12 GMT', 'kWhRequested': 7.6}]",000010927,2_39_138_29_2021-06-22 21:16:55.173115,2-39-138-29,CA-304,0002,0039,"Tue, 22 Jun 2021 21:17:12 GMT","Wed, 23 Jun 2021 00:04:36 GMT",6.327,"Tue, 22 Jun 2021 23:19:36 GMT",America/Los_Angeles
60e79896f9af8b4b2b5d5eb2,"[{'userID': 14564, 'milesRequested': 36, 'WhPerMile': 250, 'minutesAvailable': 150, 'modifiedAt': 'Tue, 22 Jun 2021 23:15:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 01:45:23 GMT', 'kWhRequested': 9.0}]",000014564,2_39_88_24_2021-06-22 23:15:08.416615,2-39-88-24,CA-314,0002,0039,"Tue, 22 Jun 2021 23:15:23 GMT","Tue, 22 Jun 2021 23:57:56 GMT",2.465,"Tue, 22 Jun 2021 23:57:44 GMT",America/Los_Angeles
60e79896f9af8b4b2b5d5eb3,"[{'userID': 1263, 'milesRequested': 100, 'WhPerMile': 320, 'minutesAvailable': 480, 'modifiedAt': 'Wed, 23 Jun 2021 02:36:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 10:36:36 GMT', 'kWhRequested': 32.0}]",000001263,2_39_139_28_2021-06-23 02:36:36.244136,2-39-139-28,CA-303,0002,0039,"Wed, 23 Jun 2021 02:36:36 GMT","Wed, 23 Jun 2021 03:47:48 GMT",4.001,"Wed, 23 Jun 2021 03:47:45 GMT",America/Los_Angeles
60e79896f9af8b4b2b5d5eb4,"[{'userID': 1346, 'milesRequested': 120, 'WhPerMile': 284, 'minutesAvailable': 346, 'modifiedAt': 'Wed, 23 Jun 2021 03:30:10 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 09:16:10 GMT', 'kWhRequested': 34.08}]",000001346,2_39_81_4550_2021-06-23 03:29:58.068340,2-39-81-4550,11900388,0002,0039,"Wed, 23 Jun 2021 03:30:10 GMT","Wed, 23 Jun 2021 03:50:21 GMT",10.808,,America/Los_Angeles
60e79896f9af8b4b2b5d5eb5,"[{'userID': 1101, 'milesRequested': 30, 'WhPerMile': 319, 'minutesAvailable': 115, 'modifiedAt': 'Wed, 23 Jun 2021 06:31:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 08:26:38 GMT', 'kWhRequested': 9.57}]",000001101,2_39_81_4550_2021-06-23 06:31:36.905962,2-39-81-4550,11900388,0002,0039,"Wed, 23 Jun 2021 06:31:38 GMT","Wed, 23 Jun 2021 07:01:18 GMT",15.136,,America/Los_Angeles
60e8ea11f9af8b4d2c3b8293,"[{'userID': 12899, 'milesRequested': 28, 'WhPerMile': 250, 'minutesAvailable': 300, 'modifiedAt': 'Wed, 23 Jun 2021 14:53:18 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 19:53:19 GMT', 'kWhRequested': 7.0}]",000012899,2_39_139_28_2021-06-23 14:53:03.481841,2-39-139-28,CA-303,0002,0039,"Wed, 23 Jun 2021 14:53:19 GMT","Thu, 24 Jun 2021 01:44:51 GMT",4.266,"Wed, 23 Jun 2021 16:17:50 GMT",America/Los_Angeles
60e8ea11f9af8b4d2c3b8294,"[{'userID': 8677, 'milesRequested': 50, 'WhPerMile': 310, 'minutesAvailable': 240, 'modifiedAt': 'Wed, 23 Jun 2021 15:13:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 19:13:09 GMT', 'kWhRequested': 15.5}]",000008677,2_39_129_17_2021-06-23 15:13:02.226756,2-39-129-17,CA-307,0002,0039,"Wed, 23 Jun 2021 15:13:09 GMT","Wed, 23 Jun 2021 19:14:11 GMT",4.304,"Wed, 23 Jun 2021 15:56:49 GMT",America/Los_Angeles
60e8ea11f9af8b4d2c3b8295,"[{'userID': 751, 'milesRequested': 60, 'WhPerMile': 340, 'minutesAvailable': 360, 'modifiedAt': 'Wed, 23 Jun 2021 15:48:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 21:48:13 GMT', 'kWhRequested': 20.4}]",000000751,2_39_79_380_2021-06-23 15:48:02.802080,2-39-79-380,CA-489,0002,0039,"Wed, 23 Jun 2021 15:48:13 GMT","Thu, 24 Jun 2021 00:34:02 GMT",5.833,"Wed, 23 Jun 2021 17:21:40 GMT",America/Los_Angeles
60e8ea11f9af8b4d2c3b8296,"[{'userID': 2928, 'milesRequested': 150, 'WhPerMile': 274, 'minutesAvailable': 480, 'modifiedAt': 'Wed, 23 Jun 2021 16:17:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 00:17:45 GMT', 'kWhRequested': 41.1}]",000002928,2_39_81_4550_2021-06-23 16:17:38.013655,2-39-81-4550,11900388,0002,0039,"Wed, 23 Jun 2021 16:17:45 GMT","Wed, 23 Jun 2021 16:58:46 GMT",19.68,,America/Los_Angeles
60e8ea11f9af8b4d2c3b8297,,,2_39_131_30_2021-06-23 16:41:59.656793,2-39-131-30,CA-305,0002,0039,"Wed, 23 Jun 2021 16:42:00 GMT","Wed, 23 Jun 2021 17:57:20 GMT",0.916,"Wed, 23 Jun 2021 17:13:07 GMT",America/Los_Angeles
60e8ea11f9af8b4d2c3b8298,"[{'userID': 563, 'milesRequested': 100, 'WhPerMile': 286, 'minutesAvailable': 288, 'modifiedAt': 'Wed, 23 Jun 2021 16:47:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 21:35:58 GMT', 'kWhRequested': 28.6}, {'userID': 563, 'milesRequested': 150, 'WhPerMile': 286, 'minutesAvailable': 310, 'modifiedAt': 'Wed, 23 Jun 2021 16:48:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 21:57:58 GMT', 'kWhRequested': 42.9}]",000000563,2_39_79_379_2021-06-23 16:47:37.524962,2-39-79-379,CA-327,0002,0039,"Wed, 23 Jun 2021 16:47:58 GMT","Wed, 23 Jun 2021 23:57:44 GMT",42.934,"Wed, 23 Jun 2021 23:07:01 GMT",America/Los_Angeles
60e8ea11f9af8b4d2c3b8299,"[{'userID': 9502, 'milesRequested': 100, 'WhPerMile': 310, 'minutesAvailable': 480, 'modifiedAt': 'Wed, 23 Jun 2021 17:37:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 01:35:04 GMT', 'kWhRequested': 31.0}]",000009502,2_39_138_29_2021-06-23 17:35:04.481222,2-39-138-29,CA-304,0002,0039,"Wed, 23 Jun 2021 17:35:04 GMT","Thu, 24 Jun 2021 00:28:43 GMT",16.108,"Wed, 23 Jun 2021 22:16:45 GMT",America/Los_Angeles
60e8ea11f9af8b4d2c3b829a,"[{'userID': 13544, 'milesRequested': 55, 'WhPerMile': 310, 'minutesAvailable': 122, 'modifiedAt': 'Wed, 23 Jun 2021 18:14:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 20:16:27 GMT', 'kWhRequested': 17.05}]",000013544,2_39_79_378_2021-06-23 18:13:57.144861,2-39-79-378,CA-326,0002,0039,"Wed, 23 Jun 2021 18:14:27 GMT","Thu, 24 Jun 2021 01:37:55 GMT",4.617,"Wed, 23 Jun 2021 19:07:54 GMT",America/Los_Angeles
60e8ea11f9af8b4d2c3b829b,"[{'userID': 15346, 'milesRequested': 15, 'WhPerMile': 250, 'minutesAvailable': 120, 'modifiedAt': 'Wed, 23 Jun 2021 18:14:43 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 20:14:43 GMT', 'kWhRequested': 3.75}]",000015346,2_39_127_19_2021-06-23 18:14:25.433275,2-39-127-19,CA-309,0002,0039,"Wed, 23 Jun 2021 18:14:43 GMT","Wed, 23 Jun 2021 20:01:35 GMT",0.766,"Wed, 23 Jun 2021 20:01:30 GMT",America/Los_Angeles
60e8ea11f9af8b4d2c3b829c,"[{'userID': 10927, 'milesRequested': 20, 'WhPerMile': 380, 'minutesAvailable': 480, 'modifiedAt': 'Wed, 23 Jun 2021 20:27:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 04:27:17 GMT', 'kWhRequested': 7.6}]",000010927,2_39_130_31_2021-06-23 20:27:10.575534,2-39-130-31,CA-306,0002,0039,"Wed, 23 Jun 2021 20:27:17 GMT","Thu, 24 Jun 2021 00:05:20 GMT",6.014,"Wed, 23 Jun 2021 22:22:40 GMT",America/Los_Angeles
60e8ea11f9af8b4d2c3b829d,"[{'userID': 1082, 'milesRequested': 20, 'WhPerMile': 290, 'minutesAvailable': 120, 'modifiedAt': 'Wed, 23 Jun 2021 20:42:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Jun 2021 22:42:36 GMT', 'kWhRequested': 5.8}]",000001082,2_39_78_365_2021-06-23 20:42:14.297859,2-39-78-365,CA-321,0002,0039,"Wed, 23 Jun 2021 20:42:36 GMT","Thu, 24 Jun 2021 04:00:10 GMT",2.458,"Wed, 23 Jun 2021 22:00:44 GMT",America/Los_Angeles
60e8ea11f9af8b4d2c3b829e,"[{'userID': 9307, 'milesRequested': 150, 'WhPerMile': 301, 'minutesAvailable': 492, 'modifiedAt': 'Wed, 23 Jun 2021 20:55:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 05:07:55 GMT', 'kWhRequested': 45.15}]",000009307,2_39_81_4550_2021-06-23 20:55:50.984530,2-39-81-4550,11900388,0002,0039,"Wed, 23 Jun 2021 20:55:55 GMT","Wed, 23 Jun 2021 21:33:06 GMT",23.292,,America/Los_Angeles
60e8ea11f9af8b4d2c3b829f,"[{'userID': 6156, 'milesRequested': 50, 'WhPerMile': 274, 'minutesAvailable': 396, 'modifiedAt': 'Wed, 23 Jun 2021 21:41:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 04:16:45 GMT', 'kWhRequested': 13.7}, {'userID': 6156, 'milesRequested': 50, 'WhPerMile': 274, 'minutesAvailable': 396, 'modifiedAt': 'Wed, 23 Jun 2021 21:41:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 04:16:45 GMT', 'kWhRequested': 13.7}]",000006156,2_39_92_436_2021-06-23 21:40:45.379140,2-39-92-436,CA-318,0002,0039,"Wed, 23 Jun 2021 21:40:45 GMT","Thu, 24 Jun 2021 02:03:44 GMT",13.656,"Wed, 23 Jun 2021 23:43:02 GMT",America/Los_Angeles
60e8ea11f9af8b4d2c3b82a0,,,2_39_129_17_2021-06-23 22:03:22.403492,2-39-129-17,CA-307,0002,0039,"Wed, 23 Jun 2021 22:03:22 GMT","Wed, 23 Jun 2021 23:56:37 GMT",0.917,"Wed, 23 Jun 2021 22:33:42 GMT",America/Los_Angeles
60e8ea11f9af8b4d2c3b82a1,"[{'userID': 10559, 'milesRequested': 200, 'WhPerMile': 256, 'minutesAvailable': 576, 'modifiedAt': 'Wed, 23 Jun 2021 23:08:10 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 08:44:11 GMT', 'kWhRequested': 51.2}]",000010559,2_39_81_4550_2021-06-23 23:07:34.482372,2-39-81-4550,11900388,0002,0039,"Wed, 23 Jun 2021 23:08:11 GMT","Thu, 24 Jun 2021 00:03:39 GMT",24.596,,America/Los_Angeles
60e8ea11f9af8b4d2c3b82a2,"[{'userID': 9302, 'milesRequested': 110, 'WhPerMile': 286, 'minutesAvailable': 317, 'modifiedAt': 'Thu, 24 Jun 2021 00:14:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 05:31:55 GMT', 'kWhRequested': 31.46}]",000009302,2_39_81_4550_2021-06-24 00:14:49.045846,2-39-81-4550,11900388,0002,0039,"Thu, 24 Jun 2021 00:14:55 GMT","Thu, 24 Jun 2021 02:12:57 GMT",60.344,,America/Los_Angeles
60e8ea11f9af8b4d2c3b82a3,"[{'userID': 1161, 'milesRequested': 20, 'WhPerMile': 350, 'minutesAvailable': 60, 'modifiedAt': 'Thu, 24 Jun 2021 01:40:41 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 02:40:42 GMT', 'kWhRequested': 7.0}, {'userID': 1161, 'milesRequested': 40, 'WhPerMile': 350, 'minutesAvailable': 120, 'modifiedAt': 'Thu, 24 Jun 2021 01:41:32 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 03:40:42 GMT', 'kWhRequested': 14.0}]",000001161,2_39_131_30_2021-06-24 01:40:37.063643,2-39-131-30,CA-305,0002,0039,"Thu, 24 Jun 2021 01:40:42 GMT","Thu, 24 Jun 2021 04:19:42 GMT",8.143,"Thu, 24 Jun 2021 04:19:29 GMT",America/Los_Angeles
60e8ea11f9af8b4d2c3b82a4,"[{'userID': 1099, 'milesRequested': 40, 'WhPerMile': 299, 'minutesAvailable': 115, 'modifiedAt': 'Thu, 24 Jun 2021 02:29:04 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 04:24:04 GMT', 'kWhRequested': 11.96}]",000001099,2_39_90_26_2021-06-24 02:27:41.971609,2-39-90-26,CA-316,0002,0039,"Thu, 24 Jun 2021 02:29:04 GMT","Thu, 24 Jun 2021 04:25:39 GMT",8.717,"Thu, 24 Jun 2021 03:52:28 GMT",America/Los_Angeles
60e8ea11f9af8b4d2c3b82a5,"[{'userID': 1346, 'milesRequested': 120, 'WhPerMile': 284, 'minutesAvailable': 346, 'modifiedAt': 'Thu, 24 Jun 2021 03:13:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 08:59:52 GMT', 'kWhRequested': 34.08}]",000001346,2_39_81_4550_2021-06-24 03:13:37.504687,2-39-81-4550,11900388,0002,0039,"Thu, 24 Jun 2021 03:13:52 GMT","Thu, 24 Jun 2021 03:26:01 GMT",7.532,,America/Los_Angeles
60e8ea11f9af8b4d2c3b82a6,"[{'userID': 9284, 'milesRequested': 150, 'WhPerMile': 274, 'minutesAvailable': 432, 'modifiedAt': 'Thu, 24 Jun 2021 03:34:08 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 10:46:08 GMT', 'kWhRequested': 41.1}]",000009284,2_39_81_4550_2021-06-24 03:33:57.807776,2-39-81-4550,11900388,0002,0039,"Thu, 24 Jun 2021 03:34:08 GMT","Thu, 24 Jun 2021 04:25:27 GMT",35.128,,America/Los_Angeles
60ea3b90f9af8b4f54f05abb,"[{'userID': 1101, 'milesRequested': 30, 'WhPerMile': 319, 'minutesAvailable': 115, 'modifiedAt': 'Thu, 24 Jun 2021 07:42:34 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 09:37:34 GMT', 'kWhRequested': 9.57}]",000001101,2_39_81_4550_2021-06-24 07:42:27.529393,2-39-81-4550,11900388,0002,0039,"Thu, 24 Jun 2021 07:42:34 GMT","Thu, 24 Jun 2021 08:07:16 GMT",11.432,,America/Los_Angeles
60ea3b90f9af8b4f54f05abc,"[{'userID': 9266, 'milesRequested': 160, 'WhPerMile': 300, 'minutesAvailable': 461, 'modifiedAt': 'Thu, 24 Jun 2021 14:36:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 22:17:45 GMT', 'kWhRequested': 48.0}]",000009266,2_39_81_4550_2021-06-24 14:36:25.970020,2-39-81-4550,11900388,0002,0039,"Thu, 24 Jun 2021 14:36:45 GMT","Thu, 24 Jun 2021 15:19:23 GMT",21.288,,America/Los_Angeles
60ea3b90f9af8b4f54f05abd,"[{'userID': 4947, 'milesRequested': 61, 'WhPerMile': 310, 'minutesAvailable': 480, 'modifiedAt': 'Thu, 24 Jun 2021 14:46:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Jun 2021 22:45:30 GMT', 'kWhRequested': 18.91}]",000004947,2_39_139_28_2021-06-24 14:45:29.539852,2-39-139-28,CA-303,0002,0039,"Thu, 24 Jun 2021 14:45:30 GMT","Thu, 24 Jun 2021 23:44:07 GMT",15.342,"Thu, 24 Jun 2021 19:13:58 GMT",America/Los_Angeles
