resolution_id,municipality_id,municipality_key,municipality_name_en,municipality_name_ar,district,governorate,electricity_entity_id,electricity_entity_name,edl_regional_center,fault_hotline,complaint_online,resolution_basis,confidence,source_ids,verification_status,retrieved_date,notes
EER-63566,63566,kfarhabu,Kfarhabu,كفرحبو,Minieh - Danniyeh,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-63575,63575,kfarshloun,Kfarshloun,كفرشلان,Minieh - Danniyeh,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-63665,63665,marah_al_safira,Marah Al-Safira,مراح السفيرة,Minieh - Danniyeh,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-63584,63584,marah_al_saraj,Marah Al-Saraj,مراح السراج,Minieh - Danniyeh,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-63674,63674,markabta,Markabta,مركبتا,Minieh - Danniyeh,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-63593,63593,namreen_and_bkoza,Namreen and Bkoza,نمرين وبكوزة,Minieh - Danniyeh,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-63683,63683,qorsayta,Qorsayta,قرصيتا,Minieh - Danniyeh,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-63440,63440,seer,Seer,سير,Minieh - Danniyeh,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-63530,63530,taran,Taran,طاران,Minieh - Danniyeh,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52476,52476,al_badawi,Al-Badawi,البداوي,Tripoli,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52458,52458,al_mina,Al-Mina,الميناء,Tripoli,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52467,52467,al_qalamoun,Al-Qalamoun,القلمون,Tripoli,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52449,52449,tripoli,Tripoli,طرابلس,Tripoli,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53031,53031,ain_tourine,Ain Tourine,عينطورين,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52896,52896,aito,Aito,ايطو,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52995,52995,arbaat_qazhya,Arbaat Qazhya,عربة قزحيا,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52887,52887,ardah,Ardah,ارده,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53004,53004,arjish,Arjish,عرجس,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53013,53013,ashash,Ashash,عشاش,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52905,52905,ayal,Ayal,ايعال,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52932,52932,banshie,Banshie,بنشعي,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52923,52923,basliqit,Basliqit,بسلوقيت,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52950,52950,darya_bishnin,Darya-Bishnin,داريا-بشنين,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53148,53148,harat_al_fawar,Harat Al Fawar,حارة الفوار,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53049,53049,karm_sadeh,Karm Sadeh,كرم سده,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53085,53085,kfar_sghab,Kfar Sghab,كفر صغاب,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53076,53076,kfar_zina,Kfar Zina,كفرزينا,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53094,53094,kfardfou,Kfardfou,كفرفو,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-63974,63974,kfardlakos,Kfardlakos,كفر دلاقوس,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53058,53058,kfarhata,Kfarhata,كفرحاتا,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53103,53103,kfaryachit_bassbaal,Kfaryachit-Bassbaal,كفرياشيت-بسبعل,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53112,53112,majdalia,Majdalia,مجدليا,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53130,53130,mazraat_al_tuffah,Mazraat Al Tuffah,مزرعة التفاح,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-53040,53040,qarah_bash,Qarah Bash,قره باش,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52968,52968,rachiine,Rachiine,رشعين,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52959,52959,ras_kifa,Ras Kifa,راسكيفا,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52986,52986,saraal,Saraal,سرعل,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-52878,52878,zgharta,Zgharta-Ehden,زغرتا-اهدن,Zgharta,North,EDL,Électricité du Liban,EDL-NORTH,1444; 06-210001 (Tripoli regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58899,58899,aarai,Aarai,عاراي,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58998,58998,al_maknouneh,Al Maknouneh,المكنونيه,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59061,59061,al_midan,Al Midan,الميدان,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58926,58926,al_eishiyeh,Al-Eishiyeh,العيشية,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58809,58809,al_hamssiyeh,Al-Hamssiyeh,الحمصيه,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58980,58980,al_louwayzeh,Al-Louwayzeh,اللويزه,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58836,58836,al_rayhan,Al-Rayhan,الريحان,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58917,58917,aramta,Aramta,عرمتى,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58908,58908,azour,Azour,عازور,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58782,58782,bkassine_and_its_dependencies,Bkassine and its dependencies,بكاسين وتوابعها,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58791,58791,bnouhate,Bnouhate,بنواتي,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58773,58773,bteddine_al_laqch,Bteddine Al-Laqch,بتدين اللقش,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58818,58818,haytoura,Haytoura,حيطوره,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58764,58764,jezzine,Jezzine - Ain Majdeline,جزين - عين مجدلين,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58800,58800,jrania,Jrania,جرنايا,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58944,58944,karkha,Karkha,كرخا,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59034,59034,kfar_jirra,Kfar Jirra,كفرجره,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58962,58962,kfarfalous,Kfarfalous,كفرفالوس,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58971,58971,labaa,Labaa,لبعه,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59070,59070,majdal,Majdal,مجيدل,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58989,58989,mchmoushe,Mchmoushé,مشموشه,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59007,59007,mleih,Mleih,مليخ,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58935,58935,qaitouli,Qaitouli,قيتولي,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59043,59043,qattin_and_haidab,Qattin and Haidab,قطين وحيداب,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59052,59052,raymat_and_shqadif,Raymat and Shqadif,ريمات وشقاديف,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58827,58827,roum,Roum,روم,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58872,58872,sabah,Sabah,صباح,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58881,58881,safarayya,Safarayya,صفاريه,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58863,58863,saniyyeh,Saniyyeh,سنيه,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58890,58890,sidon,Sidon,صيدون,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58854,58854,sijd,Sijd,سجد,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59016,59016,wadi_jezzine,Wadi Jezzine,وادي جزين,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-58845,58845,zahleta,Zahléta,زحلته,Jezzine,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59313,59313,aabra,Aabra,عبرا,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59322,59322,adloun,Adloun,عدلون,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59331,59331,adousiyeh,Adousiyeh,عدوسيه,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59349,59349,ain_eddelb,Ain Eddelb,عين الدلب,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59493,59493,al_bisariyah,Al Bisariyah,البيسرية,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59448,59448,al_hilaliyah,Al Hilaliyah,الهلاليه,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59475,59475,al_lubiyah,Al Lubiyah,اللوبية,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59412,59412,al_marwaniyah,Al Marwaniyah,المروانيه,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59439,59439,al_mayy_wal_mayy,Al Mayy Wal Mayy,الميه وميه,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59394,59394,al_quryah,Al Quryah,القريه,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59511,59511,an_najariyah,An Najariyah,النجاريه,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59340,59340,anqoun,Anqoun,عنقون,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59457,59457,ansariyah,Ansariyah,أنصارية,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59205,59205,babliyeh,Babliyeh,البابليه,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59232,59232,baksata,Baksata,بقسطا,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59214,59214,baramiyeh,Baramiyeh,البراميه,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59268,59268,derb_essim,Derb Essim,درب السيم,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59367,59367,ghassaniyeh,Ghassaniyeh,الغسانيه,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59358,59358,ghazieh,Ghazieh,الغازيه,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59250,59250,haret_saida,Haret Saida,حارة صيدا,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59538,59538,kawthariyat_al_siyad,Kawthariyat al-Siyad,كوثرية السياد,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59547,59547,khartoum,Khartoum,خرطوم,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59403,59403,majdalyoun,Majdalyoun,مجدليون,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59430,59430,mghdousheh,Mghdousheh,مغدوشه,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59466,59466,qaqaiyyat_al_sanawbar,Qaqaiyyat al-Sanawbar,قعقعية الصنوبر,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59286,59286,saksakiye,Saksakiye,السكسكية,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59295,59295,salehieh,Salehieh,الصالحية,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59304,59304,sarafand,Sarafand,الصرفند,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59187,59187,saida,Sidon,صيدا,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59241,59241,taffahita,Taffahita,تفاحتا,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-59502,59502,tanbourit,Tanbourit,طنبوريت,Saida,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57621,57621,ain_baal,Ain Baal,عين بعال,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57594,57594,al_abbasiyah,Al Abbasiyah,العباسيه,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
EER-57891,57891,al_bayyad,Al Bayyad,البياض,Sour,South,EDL,Électricité du Liban,EDL-SOUTH,1444; 07-720000 (South regional),http://www.edl.gov.lb/,edl_geographic_concession,high,SRC-EDL-HOME-HTTP,rule_based,2026-05-31,
