global_row,source_file,line_number,uuid,split,style_type,audit_status,flag_count,flags,current_label,current_sector,current_issue,metadata_label,suggested_label,suggested_sector,suggested_issue,top_sector,top_sector_score,top_issue,top_issue_score,needs_human_review,confidence,is_municipal_complaint,source_arabizi,assistant_json,evidence_terms,matched_terms,notes
45042,cidarfix_v29_batch8_train_v14_enriched.jsonl,45042,bf1c9e28-a7b8-ee6c-884f-bbdf73d730bc,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,baddna n3ref meen l mas2oul 3al group just question,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
45050,cidarfix_v29_batch8_train_v14_enriched.jsonl,45050,931a66bd-bdb9-4692-9ece-94e5712b4b9f,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,ROADS,12,ROADS/road_crack,6,False,low,False,ay mata badna nchouf chi mas2oul ye2tol 7alo ta y ray7ouna menon men wara hal dawle zefet nes ma 3am te2dar tet7amal tfehhh 3a hek balad w 3a hek dawle,"{""confidence"": ""low"", ""evidence_terms"": [""zefet""], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""zefet""]",zefet,"bad/offensive language present — treat as tone/noise, not routing evidence"
45119,cidarfix_v29_batch8_train_v14_enriched.jsonl,45119,3fc25da5-c213-c2e5-1779-88f03b0181e0,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,baddna n3ref meen l mas2oul bas 3am es2al bade et2akad,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
45259,cidarfix_v29_batch8_train_v14_enriched.jsonl,45259,97d16491-abaf-ddb6-e030-f4b13723d47f,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,halla2 baddna n3ref meen l mas2oul hay mish shakwa mesh 3aref!,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
45294,cidarfix_v29_batch8_train_v14_enriched.jsonl,45294,41b7e2d5-7376-4a3c-96a2-72c84cbcd76c,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,WATER,10,WATER/water_cut,10,False,low,False,kes ekhet hal balad mokhadarat mashekel kahrba ma2to3a ma fi may ma fi shegel wa e72in lseyeseye w bidamkon lta2efetye wel meshekle lebnene mfaker 7alo osa kbire wa howe ma 3eml shi bi 7ayeto ekhtak ya lebnen,"{""confidence"": ""low"", ""evidence_terms"": [""may"", ""ma fi may""], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""may"", ""ma fi may""]",kbire; ma fi may,"bad/offensive language present — treat as tone/noise, not routing evidence"
45538,cidarfix_v29_batch8_train_v14_enriched.jsonl,45538,49466864-c75e-b269-5fd8-f908b650f390,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,please baddna n3ref meen l mas2oul abl l meeting just question plz,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
45606,cidarfix_v29_batch8_train_v14_enriched.jsonl,45606,8744d72e-0ead-43fb-900a-7a0e6f613390,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,ya kalb ya wate 7ezb alha mech bi haje ye7ot 3ebwe bi baldo ya ja7ech bas ye2cher la kel mo7be se7abo mosrytkon chof cho bisir ya ja7ch 3ama ma abch3ak 5anzir,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence"
46183,cidarfix_v29_batch8_train_v14_enriched.jsonl,46183,737179a1-21f5-1c0d-7d24-57114ffc8ef4,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,halla2 baddna n3ref meen l mas2oul bel beit lol ma ba2a fina,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
46187,cidarfix_v29_batch8_train_v14_enriched.jsonl,46187,06940413-d4f2-c926-7df8-1264d2bcac9c,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,baddna n3ref meen l mas2oul please plz,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
46650,cidarfix_v29_batch8_train_v14_enriched.jsonl,46650,20bbf010-83fe-4368-bf31-1f1bba581018,train,real_world,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,kelkoun masoulin 3an el zbele el cha3eb kamen mas2oul 3an zbelto wein el damir wein min 3am yefroz bi bayto el chaeb mas2oul 3an wasakhit lebnen el cha3eb manno bari2,"{""confidence"": ""low"", ""evidence_terms"": [""zbele""], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""zbele""]",,
46907,cidarfix_v29_batch8_train_v14_enriched.jsonl,46907,9e613682-63c6-466a-b8a7-d34601e0e9a3,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,wlek tfeh 3ala hej dawle zbele 3anjad riheton tol3it ad ma 3affano ya 3ayb l choum yrouho yesta2ilo bala ma ba2a tetla3 rihto aktar,"{""confidence"": ""low"", ""evidence_terms"": [""zbele""], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""zbele""]",,"bad/offensive language present — treat as tone/noise, not routing evidence"
46936,cidarfix_v29_batch8_train_v14_enriched.jsonl,46936,d7d62535-57a9-4ae7-9276-551618c18fba,train,real_world_hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,high,False,7atta bi jhannam ma bye2balou za3im,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
46996,cidarfix_v29_batch8_train_v14_enriched.jsonl,46996,6a12ce24-9ce0-14fe-6902-b16039cff86c,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,plz baddna n3ref meen l mas2oul abl l meeting ma ba2a fina,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
47017,cidarfix_v29_batch8_train_v14_enriched.jsonl,47017,a962af41-7b0f-a7af-d964-21331d03e1ae,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,halla2 baddna n3ref meen l mas2oul ma3 raf2ate mesh 3aref!,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
47356,cidarfix_v29_batch8_train_v14_enriched.jsonl,47356,43cc48a4-dc99-4562-953a-bc2c6d5b3060,train,real_world_hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,medium,False,skete 7azzannetne di albaha ri2i2 7inayyen kimewe yshil kel hal mas2oulin el z,"{""confidence"": ""medium"", ""evidence_terms"": [""kimewe""], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kimewe""]",,
47529,cidarfix_v29_batch8_train_v14_enriched.jsonl,47529,5ce8b170-b733-a211-e30d-64bd1101e5d7,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,baddna n3ref meen l mas2oul bas 3am es2al w bas,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
47595,cidarfix_v29_batch8_train_v14_enriched.jsonl,47595,b72e207c-180b-8db4-d542-7372a2b4a260,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,ya zalame baddna n3ref meen l mas2oul 3al mobile bade et2akad!,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
47602,cidarfix_v29_batch8_train_v14_enriched.jsonl,47602,21180219-295a-4b82-8912-c58406dc9d6c,train,real_world,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,TELECOM,6,TELECOM/roadworks_cut_telecom,6,False,low,False,3ade bi hal balad bas lal towdi7 lmwazaf mano tali3lo mina chi killun lal spiness bi ru7o wil mwazah iza nhar nkasar sandu2o 3ala 5000 bi daf3u hyi w byeji ekher lchaher makhsumin min ma3acho,"{""confidence"": ""low"", ""evidence_terms"": [""nkasar""], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""nkasar""]",nkasar,
47649,cidarfix_v29_batch8_train_v14_enriched.jsonl,47649,a3141e39-832f-6e81-acf2-769115979777,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,ma32oul baddna n3ref meen l mas2oul abl l meeting please ya3ne,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
47710,cidarfix_v29_batch8_train_v14_enriched.jsonl,47710,4d5ed988-c2af-7de5-0500-b1203d161fc4,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,baddna n3ref meen l mas2oul hay mish shakwa ma ela 3ale2a bel baladiye ktir 3anjad,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
47994,cidarfix_v29_batch8_train_v14_enriched.jsonl,47994,e783a143-cc8f-9421-98df-22d21e978a93,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,walla baddna n3ref meen l mas2oul ma3 raf2ate bade et2akad ma ba2a fina,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
48045,cidarfix_v29_batch8_train_v14_enriched.jsonl,48045,647dd26c-35e1-a69d-f781-e4d48803655d,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,plz baddna n3ref meen l mas2oul 3al mobile ya3ne ktir 3anjad,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
48064,cidarfix_v29_batch8_train_v14_enriched.jsonl,48064,219b7ea1-140e-45d3-991a-e2a05f8d7fa1,train,real_world_hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,high,False,hez el mesmar ya generale w chilo bel mouwejaha be majles el nouweb mch bel mahrajanet chbe3na mennak,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
48127,cidarfix_v29_batch8_train_v14_enriched.jsonl,48127,de56407b-f48b-40ae-81ab-b89947b4861b,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,SAFETY,6,SAFETY/street_dog_attack_risk,6,False,medium,False,souriyin kleb nawar lezem yinsho7to min hal balad,"{""confidence"": ""medium"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence"
48173,cidarfix_v29_batch8_train_v14_enriched.jsonl,48173,bb8b4ba5-9f89-1a3d-a126-80f2c5be0657,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,please baddna n3ref meen l mas2oul ma3 raf2ate ya3ne,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
48245,cidarfix_v29_batch8_train_v14_enriched.jsonl,48245,c1213fad-a92c-2322-c74a-e5358db48178,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,ya zalame baddna n3ref meen l mas2oul hay mish shakwa mish emergency ma ba2a fina,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
48261,cidarfix_v29_batch8_train_v14_enriched.jsonl,48261,259b340e-c8fd-5916-0c5f-0feb87714d39,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,baddna n3ref meen l mas2oul hala2 w bas ktir 3anjad,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
48342,cidarfix_v29_batch8_train_v14_enriched.jsonl,48342,81a2ffac-9f18-02ec-1400-65f3bb8cc0b7,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,baddna n3ref meen l mas2oul ma3 raf2ate ya3ne,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
48368,cidarfix_v29_batch8_train_v14_enriched.jsonl,48368,7522f5c8-126c-a8e8-506b-97c37b862709,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,ma32oul baddna n3ref meen l mas2oul men gher moshkle baladiye bade et2akad w 7ada yrd,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
48393,cidarfix_v29_batch8_train_v14_enriched.jsonl,48393,15ffa93e-0a45-928e-3b8f-7e7ccff6444d,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,baddna n3ref meen l mas2oul 3a tari2 l jem3a mish emergency ya3ne,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
48454,cidarfix_v29_batch8_train_v14_enriched.jsonl,48454,6fbec7ae-447f-a59d-a526-f7f626edba5c,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,ma32oul baddna n3ref meen l mas2oul bas 3am es2al ktir 3anjad,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
48584,cidarfix_v29_batch8_train_v14_enriched.jsonl,48584,3a7544a7-ca4e-3575-24e1-1497f7df98f6,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,lek baddna n3ref meen l mas2oul 3al whatsapp just question ktir 3anjad,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
48703,cidarfix_v29_batch8_train_v14_enriched.jsonl,48703,173e950e-3f39-4eaa-abef-3c0a60b93cb4,train,real_world_hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,high,False,alla yechfik w saberna 3a hal balad,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
48952,cidarfix_v29_batch8_train_v14_enriched.jsonl,48952,0299eb02-90eb-4da1-9169-f32199b0624e,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,SAFETY,6,SAFETY/street_dog_attack_risk,6,False,low,False,enno shou el fare2 ghallatna tayeb asdak jame3et el majles awedem ye3ni ma kalb aswad w kalb abyad tnayneton kleb wled kleb,"{""confidence"": ""low"", ""evidence_terms"": [""kalb"", ""kleb""], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kalb"", ""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence"
49004,cidarfix_v29_batch8_train_v14_enriched.jsonl,49004,efc6ecdd-a6d4-89e6-d124-3f1f45477798,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,baddna n3ref meen l mas2oul bel beit bade et2akad,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
49167,cidarfix_v29_batch8_train_v14_enriched.jsonl,49167,c76eedce-43e0-fb0a-fe0a-ac4f902c21dc,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,plz baddna n3ref meen l mas2oul 3al mobile mesh 3aref,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
49309,cidarfix_v29_batch8_train_v14_enriched.jsonl,49309,a3af3cb2-1491-afc6-6cd8-e3c1458e8e65,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,ya zalame baddna n3ref meen l mas2oul 3a tari2 l jem3a ma ela 3ale2a bel baladiye w 7ada yrd,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
49475,cidarfix_v29_batch8_train_v14_enriched.jsonl,49475,7e108329-c968-0f92-53d3-904b1557fc99,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,3an jad baddna n3ref meen l mas2oul ma3 raf2ate mesh 3aref,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
49514,cidarfix_v29_batch8_train_v14_enriched.jsonl,49514,41dd5a2c-35d1-cd44-3bf8-c1021840a783,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,halla2 baddna n3ref meen l mas2oul 3al group ya3ne ya3ne,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
