global_row,source_file,line_number,uuid,split,style_type,audit_status,flag_count,flags,current_label,current_sector,current_issue,metadata_label,suggested_label,suggested_sector,suggested_issue,top_sector,top_sector_score,top_issue,top_issue_score,needs_human_review,confidence,is_municipal_complaint,source_arabizi,assistant_json,evidence_terms,matched_terms,notes
35250,cidarfix_v29_batch8_train_v14_enriched.jsonl,35250,20ad24a0-e893-4efb-8b37-d689cf670f9d,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,kel masi7ie ekhte w eme ya kalb enta w ento he tefkirkon wasakh be wasakh ru7o dobo neswenkon ba2aaa hajjj de3ishh 3am bekhazi2 fionn wala haram,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
35300,cidarfix_v29_batch8_train_v14_enriched.jsonl,35300,e20985c6-8988-471f-8037-ec70db453421,train,single,REVIEW,1,LABEL_NOT_IN_SCENARIO_INVENTORY,TELECOM/connectivity_issue,TELECOM,connectivity_issue,TELECOM/connectivity_issue,,,,,0,,0,False,high,True,Lek l wifi mesh shayel signal 3endna men l se7er shu yseer,"{""confidence"": ""high"", ""evidence_terms"": [""wifi"", ""l wifi mesh shayel signal""], ""is_municipal_complaint"": true, ""issue_type"": ""connectivity_issue"", ""issues"": [{""issue_type"": ""connectivity_issue"", ""label"": ""TELECOM/connectivity_issue"", ""sector"": ""TELECOM""}], ""label"": ""TELECOM/connectivity_issue"", ""needs_human_review"": false, ""sector"": ""TELECOM""}","[""wifi"", ""l wifi mesh shayel signal""]",,
35347,cidarfix_v29_batch8_train_v14_enriched.jsonl,35347,39b8b177-5cad-4f91-a927-7696008f75a5,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/insufficient_info,OTHER,insufficient_info,OTHER/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,False,omar kol 5ara :) badna ned3as 3a rasak ya kalb,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""OTHER/insufficient_info"", ""sector"": ""OTHER""}], ""label"": ""OTHER/insufficient_info"", ""needs_human_review"": true, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
35386,cidarfix_v29_batch8_train_v14_enriched.jsonl,35386,c734525c-3bc8-4455-a6dd-481c644fdddb,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,ya di3an hal esem fik ana ba3ref li esmo samir bikoun rejel w mered mech metl 7aderta ya kalb,"{""confidence"": ""low"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
35494,cidarfix_v29_batch8_train_v14_enriched.jsonl,35494,07c7e72d-1638-453b-8297-3aa10ec3ac22,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,8er eno marto shaja3eto kenn shemem 5ara jmell w 3emel fiha eno huwe l awe w reje3 nba3as w huwe w jame3to l firan :p,"{""confidence"": ""medium"", ""evidence_terms"": [""firan""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""firan""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
35518,cidarfix_v29_batch8_train_v14_enriched.jsonl,35518,ede9d93a-4792-44af-abe7-baa2d3a32706,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,allah yl3an bayak ya ebn lkalb 3ajhanam nchalllahhhhhhh tfeh 3laykon ya desous ya 5anzir ya kalb,"{""confidence"": ""medium"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
35582,cidarfix_v29_batch8_train_v14_enriched.jsonl,35582,4a93f62f-198b-4f0a-4509-17ff34967a51,train,single,BLOCK,1,POSSIBLE_ISSUE_MISMATCH,WASTE/damaged_bin,WASTE,damaged_bin,WASTE/damaged_bin,WASTE/overflowing_bin,WASTE,overflowing_bin,WASTE,30,WASTE/overflowing_bin,12,False,high,True,"hala2 w 2lebe maksoura 2oddem l bayt, l akyas 3al ard","{""confidence"": ""high"", ""evidence_terms"": [""2lebe maksoura"", ""akyas""], ""is_municipal_complaint"": true, ""issue_type"": ""damaged_bin"", ""issues"": [{""issue_type"": ""damaged_bin"", ""label"": ""WASTE/damaged_bin"", ""sector"": ""WASTE""}], ""label"": ""WASTE/damaged_bin"", ""needs_human_review"": false, ""sector"": ""WASTE""}","[""2lebe maksoura"", ""akyas""]",2lebe; akyas; akyas 3al ard,
35593,cidarfix_v29_batch8_train_v14_enriched.jsonl,35593,49b1b4d4-1d71-4481-81d0-dd6c08572f16,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,True,nchalla betniko ekhtoun kamen sha3eb bajam 3am tet3ado 3a l kiwa amnye ya kleb wlak hole haram ma tetkasar ra2betoun sha3eb mede3e l hadara w dimokratye w houwe lal sharmata 3enwen ringer lebsino hal 3anasir byeswa 3ardkoun,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
35605,cidarfix_v29_batch8_train_v14_enriched.jsonl,35605,210b8693-bc1e-42b8-bf0a-7574346e080a,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,ROADS,12,ROADS/road_crack,6,True,low,True,ijri bi hal dawle l zefet 3am ykazbou 3aleyna absat 72ou2 mch m2amnina bas jeyikon nhar jeyikon nhar ya fesdin w fechlin yale ma kharja l zbele gher tenkab bi byoutkon tfehhhh,"{""confidence"": ""low"", ""evidence_terms"": [""zbele"", ""zefet""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""zbele"", ""zefet""]",zefet,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
35611,cidarfix_v29_batch8_train_v14_enriched.jsonl,35611,7c38d0c7-037e-4bf5-b909-ef842c04dc2f,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,SAFETY/insufficient_info,SAFETY,insufficient_info,SAFETY/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,7ello 3am samena ba2a ento yalle tol3it ri7etkoun al moujtama3 madane al #tfeh,"{""confidence"": ""low"", ""evidence_terms"": [""madane""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""SAFETY/insufficient_info"", ""sector"": ""SAFETY""}], ""label"": ""SAFETY/insufficient_info"", ""needs_human_review"": true, ""sector"": ""SAFETY""}","[""madane""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
35638,cidarfix_v29_batch8_train_v14_enriched.jsonl,35638,61b3321a-df60-4359-a993-40608b44f5b8,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,high,False,nayeek imak jash lebnaneh ya iben sharmouta jazmet azghar 3askareh taj 3ayltak ya manyak,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
35640,cidarfix_v29_batch8_train_v14_enriched.jsonl,35640,89d710f0-5ebf-4294-840d-e990d1709f15,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,allah yel3anak ya kalb ya nejes tfoooo 3aleik,"{""confidence"": ""medium"", ""evidence_terms"": [""kalb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kalb""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
35826,cidarfix_v29_batch8_train_v14_enriched.jsonl,35826,57593120-7a0d-42a6-9e06-b3992d19ef37,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,high,False,lak tfeh 3al hal balad w yalle hekmino w 3a hawde elli esmoun el chorta eli mafroud enno wejeba el awwal wel akhir himeyit el mouwatin tfeh,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,"bad/offensive language present — treat as tone/noise, not routing evidence"
35843,cidarfix_v29_batch8_train_v14_enriched.jsonl,35843,809b963d-fc3a-8456-d561-80d5362c6f11,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,baddna n3ref meen l mas2oul hala2 mish emergency,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
35849,cidarfix_v29_batch8_train_v14_enriched.jsonl,35849,aac5a1e2-d997-ac26-6311-724628b1fd12,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,ma32oul baddna n3ref meen l mas2oul bas 3am es2al bade et2akad w 7ada yrd,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
35944,cidarfix_v29_batch8_train_v14_enriched.jsonl,35944,3d411759-9a94-c62a-8c3f-7757c1250e84,train,single,BLOCK,1,POSSIBLE_ISSUE_MISMATCH,WASTE/damaged_bin,WASTE,damaged_bin,WASTE/damaged_bin,WASTE/overflowing_bin,WASTE,overflowing_bin,WASTE,30,WASTE/overflowing_bin,12,False,high,True,ma 7ada 3am yshouf 2lebe maksoura 2oddem l bayt men tlet iyem l akyas 3al ard badha kashf 3ajil,"{""confidence"": ""high"", ""evidence_terms"": [""2lebe maksoura"", ""akyas""], ""is_municipal_complaint"": true, ""issue_type"": ""damaged_bin"", ""issues"": [{""issue_type"": ""damaged_bin"", ""label"": ""WASTE/damaged_bin"", ""sector"": ""WASTE""}], ""label"": ""WASTE/damaged_bin"", ""needs_human_review"": false, ""sector"": ""WASTE""}","[""2lebe maksoura"", ""akyas""]",2lebe; akyas; akyas 3al ard,
35965,cidarfix_v29_batch8_train_v14_enriched.jsonl,35965,115e306e-af41-4e75-975d-32abbeb0d223,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,medium,False,chatrien bes bi akel 5ara hayda lbnenn,"{""confidence"": ""medium"", ""evidence_terms"": [""bes""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""bes""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
35970,cidarfix_v29_batch8_train_v14_enriched.jsonl,35970,6a0c40db-d95e-443a-9494-bffe938b5cd8,train,real_world_hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,i m not saying about kusair i m saying about biwaz3o be2lewa kell ma sar infijar w kel ma l hezb atal cha5s men 14 march,"{""confidence"": ""low"", ""evidence_terms"": [""infijar""], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""infijar""]",,
35996,cidarfix_v29_batch8_train_v14_enriched.jsonl,35996,6e7940ae-e7f4-4538-a8b8-5f6911d06111,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,True,low,True,hayda yalli chatrine fi ya 7aram w allah yerhamo ma ba2a fi rjel bi lebnen terkin el kleb felte 3al tor2at wlak tfeh,"{""confidence"": ""low"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
36039,cidarfix_v29_batch8_train_v14_enriched.jsonl,36039,94165c9b-aa34-4ab9-ab1c-55002c64601d,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/insufficient_info,OTHER,insufficient_info,OTHER/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,False,lk tfeh 3a hek balaf zbele bel 7okoume yalli fi,"{""confidence"": ""low"", ""evidence_terms"": [""zbele""], ""is_municipal_complaint"": false, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""OTHER/insufficient_info"", ""sector"": ""OTHER""}], ""label"": ""OTHER/insufficient_info"", ""needs_human_review"": true, ""sector"": ""OTHER""}","[""zbele""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
36062,cidarfix_v29_batch8_train_v14_enriched.jsonl,36062,88d8b2e1-e452-4529-98b3-bf7fecc7a72c,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,12,SAFETY/armed_incident,6,False,medium,False,eh mishan rafa3o 3alam lebnan 3endon ya kleb al 8arab,"{""confidence"": ""medium"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kleb""]",3alam; kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
36086,cidarfix_v29_batch8_train_v14_enriched.jsonl,36086,31ac6a71-e5ab-7794-6ba9-46fbfd1eda27,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,please baddna n3ref meen l mas2oul bas 3am es2al ya3ne w 7ada yrd,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
36187,cidarfix_v29_batch8_train_v14_enriched.jsonl,36187,24929fb3-02c0-bf94-a27c-c7caf032f0f2,train,hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,ma32oul baddna n3ref meen l mas2oul abl l meeting bade et2akad!,"{""confidence"": ""low"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,
36214,cidarfix_v29_batch8_train_v14_enriched.jsonl,36214,0772fc41-e351-47f2-9501-e1ffe0114f53,train,real_world,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,WASTE/insufficient_info,WASTE,insufficient_info,WASTE/insufficient_info,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,True,low,True,5ara 3layhon kilon noweb w wozara zbele bzbele le72in el m3atarin w kila safa2at 3a 7sebna wlw 128 ne2ib ma 3emlin 7seb la hal azme wlik kif iza byodrob zilzel bhal bala sho bisir,"{""confidence"": ""low"", ""evidence_terms"": [""zbele""], ""is_municipal_complaint"": true, ""issue_type"": ""insufficient_info"", ""issues"": [{""issue_type"": ""insufficient_info"", ""label"": ""WASTE/insufficient_info"", ""sector"": ""WASTE""}], ""label"": ""WASTE/insufficient_info"", ""needs_human_review"": true, ""sector"": ""WASTE""}","[""zbele""]",,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
36268,cidarfix_v29_batch8_train_v14_enriched.jsonl,36268,20b1c8eb-82a8-4cd6-b650-b4a02c425e44,train,real_world_hard_negative,BLOCK,1,POLITICAL_STATEMENT,OTHER/political_statement,OTHER,political_statement,OTHER/political_statement,,,,,0,,0,False,low,False,hydi dawlet mafyet hydi akhtar mafia bel3alam ya ma7la lmafia telyenie badna este3mar jdid belbalad gher hk mesh ra7 yendaf lbalaf mn hk mafia zbele,"{""confidence"": ""low"", ""evidence_terms"": [""zbele""], ""is_municipal_complaint"": false, ""issue_type"": ""political_statement"", ""issues"": [{""issue_type"": ""political_statement"", ""label"": ""OTHER/political_statement"", ""sector"": ""OTHER""}], ""label"": ""OTHER/political_statement"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""zbele""]",,
36315,cidarfix_v29_batch8_train_v14_enriched.jsonl,36315,7e37af8d-f6bc-4aa6-9107-e35cbb074ca6,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,high,False,alla yl3an naslik 3ajouz l botox l m3afneh,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
36334,cidarfix_v29_batch8_train_v14_enriched.jsonl,36334,30d63e8a-8754-4f8e-867b-1c7e2ed61c2c,train,single,REVIEW,1,LABEL_NOT_IN_SCENARIO_INVENTORY,TELECOM/service_unresponsive,TELECOM,service_unresponsive,TELECOM/service_unresponsive,,,,TELECOM,6,TELECOM/ogero_ticket_no_response,6,True,high,True,Halla2 ogero ma radd 3al ticket men sbou3en ma ba2a fina,"{""confidence"": ""high"", ""evidence_terms"": [""ogero ma radd"", ""ticket"", ""sbou3en""], ""is_municipal_complaint"": true, ""issue_type"": ""service_unresponsive"", ""issues"": [{""issue_type"": ""service_unresponsive"", ""label"": ""TELECOM/service_unresponsive"", ""sector"": ""TELECOM""}], ""label"": ""TELECOM/service_unresponsive"", ""needs_human_review"": true, ""sector"": ""TELECOM""}","[""ogero ma radd"", ""ticket"", ""sbou3en""]",ticket,
36383,cidarfix_v29_batch8_train_v14_enriched.jsonl,36383,4f9c21d4-0f92-4793-86d1-cf8838f2ab9b,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,False,medium,False,walla mara hezeb allah dabah ness metel faesh w 2amtelllo all alile l chi3a ness michbajam metel daesh masirkoun ya kleb l soba,"{""confidence"": ""medium"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
36455,cidarfix_v29_batch8_train_v14_enriched.jsonl,36455,e0611e23-7020-4d56-8005-2ebdeccd1890,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,,0,,0,False,high,False,ayre fikon wbl tayyar w michel 3on,"{""confidence"": ""high"", ""evidence_terms"": [], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}",[],,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
36464,cidarfix_v29_batch8_train_v14_enriched.jsonl,36464,fb5e3512-7c5f-4945-808a-68d8d061756f,train,real_world_hard_negative,BLOCK,2,PROFANITY_IN_COMPLAINT|ABUSIVE_LANGUAGE_NO_INFRA,OTHER/not_municipal,OTHER,not_municipal,OTHER/not_municipal,OTHER/abusive_or_profane_language,OTHER,abusive_or_profane_language,SAFETY,6,SAFETY/street_dog_attack_risk,6,False,medium,False,alah yl3n yazid w5ald ebn lwlid w3aycha tb3kn ya kleb,"{""confidence"": ""medium"", ""evidence_terms"": [""kleb""], ""is_municipal_complaint"": false, ""issue_type"": ""not_municipal"", ""issues"": [{""issue_type"": ""not_municipal"", ""label"": ""OTHER/not_municipal"", ""sector"": ""OTHER""}], ""label"": ""OTHER/not_municipal"", ""needs_human_review"": false, ""sector"": ""OTHER""}","[""kleb""]",kleb,"bad/offensive language present — treat as tone/noise, not routing evidence; abusive/profane row has no strong actionable infrastructure signal"
