term_id,arabic_script,english_gloss,category,subcategory,token_type,canonical_arabizi,v10_safe_unique_variants_pipe,v10_reliable_alt_review_variants_pipe,v10_context_only_variants_pipe,v10_operational_variants_pipe,v10_component_tokens_pipe,v10_safe_unique_count,v10_reliable_alt_count,v10_context_only_count,v10_total_variant_count,v10_trust_class,v10_reliability_score,v10_merge_target,v10_eval_bucket,v10_required_gates_pipe,v10_required_reviewer_count,v10_min_examples_before_promotion,v10_direct_use_now,v10_normalization_now,v10_oov_suppression_now,v10_routing_now,v10_severity_now,source_basis,source_urls,review_status,reviewer_id,must_not_auto_promote,lineage,notes,v10_policy,created_at_utc,v10_primary_variants_pipe,v10_reliable_alt_variants_pipe,v10_all_variants_pipe
ARZ-V10-00963,طين,mud,infra_roads,road_condition,single_word,tine,,,tine,tine,,0,0,1,1,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,tine,tine,tine
ARZ-V10-00964,وحل,mud/slush,infra_roads,road_condition,single_word,wa7el,,,wa7el,wa7el,,0,0,1,1,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,wa7el,wa7el,wa7el
ARZ-V10-00965,حفرة,hole,infra_roads,road_damage,single_word,7ofra,,,7ofra|7afra,7ofra|7afra,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,7ofra,7ofra|7afra,7ofra|7afra
ARZ-V10-00966,هبوط,subsidence,infra_roads,road_damage,single_word,hbot,,,hobot|hbot|houbout,hobot|hbot|houbout,,0,0,3,3,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,hbot,hbot|houbout,hbot|houbout|hobot
ARZ-V10-00967,انهيار,collapse,infra_roads,road_damage,single_word,inhiyar,,,inhiyar,inhiyar,,0,0,1,1,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,inhiyar,inhiyar,inhiyar
ARZ-V10-00968,تشققات,cracks,infra_roads,road_damage,single_word,sha22,,,sha22|tasha22o2,sha22|tasha22o2,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,sha22,sha22|tasha22o2,sha22|tasha22o2
ARZ-V10-00969,حافة,curb/edge,infra_roads,road_edge,single_word,7affe,,,7affe|haffe,7affe|haffe,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,7affe,7affe|haffe,7affe|haffe
ARZ-V10-00970,بردورة,curb,infra_roads,road_edge,single_word,bordure,bordure|bardoura,bardora,,bordure|bardoura|bardora,,2,1,0,3,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,bordure|bardoura,bardora,bordure|bardoura|bardora
ARZ-V10-00971,حاجز,barrier,infra_roads,road_obstacle,single_word,7ajez,hajez,,7ajez,hajez|7ajez,,1,0,1,2,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,hajez,7ajez,hajez|7ajez
ARZ-V10-00972,مخروط,traffic cone,infra_roads,road_obstacle,single_word,makhrout,makhrot|ma5rot,,cone|makhrout|ma5rout,makhrot|ma5rot|cone|makhrout|ma5rout,,2,0,3,5,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,makhrot|ma5rot,makhrout|ma5rout,makhrot|ma5rot|makhrout|ma5rout|cone
ARZ-V10-00973,ركام,rubble/debris,infra_roads,road_obstacle,single_word,rkam,,,rkam|rekam,rkam|rekam,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,rkam,rkam|rekam,rkam|rekam
ARZ-V10-00974,رصيف,sidewalk,infra_roads,sidewalk,single_word,rasif,rasif|rseef,rsif,,rasif|rseef|rsif,,2,1,0,3,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|LEBANESE_LANGUAGE_CONTEXT|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Languages_of_Lebanon;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,rasif|rseef,rsif,rasif|rseef|rsif
ARZ-V10-00975,إشارة سير,traffic signal,infra_roads,signage,single_word,ishara,,,ishara|eshara,ishara|eshara,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ishara,ishara|eshara,ishara|eshara
ARZ-V10-00976,شاخصة,road sign,infra_roads,signage,single_word,shakhse,,,shakhse|sha5se,shakhse|sha5se,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 high-confidence individual term addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,shakhse,shakhse|sha5se,shakhse|sha5se
ARZ-V10-00977,شاخصة,road sign,infra_roads,signage,single_word,shakhshe,shakhshe|sha5she,,sha5se|shakhse,shakhshe|sha5she|sha5se|shakhse,,2,0,2,4,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,shakhshe|sha5she,sha5se|shakhse,shakhshe|sha5she|sha5se|shakhse
ARZ-V10-00978,يافطة,signboard,infra_roads,signage,single_word,yafta,yafta,,,yafta,,1,0,0,1,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,yafta,,yafta
ARZ-V10-00979,إشارة,traffic light/sign,infra_roads,signal,single_word,ishara,,,ishara|eshara,ishara|eshara,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANESE_LANGUAGE_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,ishara,ishara|eshara,ishara|eshara
ARZ-V10-00980,مطب,speed bump,infra_roads,speed_bump,single_word,matab,,,matab|mtabb,matab|mtabb,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEBANESE_COMMON|LEBANESE_LANGUAGE_CONTEXT|PROJECT_POLICY,LEBANESE_COMMON;https://en.wikipedia.org/wiki/Languages_of_Lebanon;PROJECT_POLICY,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,matab,matab|mtabb,matab|mtabb
ARZ-V10-00981,عجقة,traffic/crowding,infra_roads,traffic,single_word,3aj2a,,,3aj2a|3aj2et,3aj2a|3aj2et,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,3aj2a,3aj2a|3aj2et,3aj2a|3aj2et
ARZ-V10-00982,حادث,accident,infra_roads,traffic,single_word,7adis,7adis|hadis,accident,,7adis|hadis|accident,,2,1,0,3,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,7adis|hadis,accident,7adis|hadis|accident
ARZ-V10-00983,باص,bus,infra_roads,traffic,single_word,bus,,,bus|bas,bus|bas,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,bus,bus|bas,bus|bas
ARZ-V10-00984,اصطدام,collision,infra_roads,traffic,single_word,istidam,istidam|sadem,,,istidam|sadem,,2,0,0,2,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,istidam|sadem,,istidam|sadem
ARZ-V10-00985,موتسيكل,motorcycle,infra_roads,traffic,single_word,moto,,,moto|motor,moto|motor,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,moto,moto|motor,moto|motor
ARZ-V10-00986,موتو,motorcycle,infra_roads,traffic,single_word,moto,,,moto,moto,,0,0,1,1,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;local:Lebanese native review still required before production promotion,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 high-confidence individual term addition.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,moto,moto,moto
ARZ-V10-00987,سيارة,car,infra_roads,traffic,single_word,seyara,,,seyara|sayara,seyara|sayara,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,seyara,seyara|sayara,seyara|sayara
ARZ-V10-00988,شاحنة,truck,infra_roads,traffic,single_word,shahne,,,shahne|truck,shahne|truck,,0,0,2,2,C_CONTEXT_ONLY,0.74,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,shahne,shahne|truck,shahne|truck
ARZ-V10-00989,زحمة,traffic jam,infra_roads,traffic,single_word,za7me,za7me|zahme,,,za7me|zahme,,2,0,0,2,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,za7me|zahme,,za7me|zahme
ARZ-V10-00990,مطب,speed bump,infra_roads,traffic_calming,single_word,matab,mattab,,matab|mtabb,mattab|matab|mtabb,,1,0,2,3,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment|context_rule,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,mattab,matab|mtabb,mattab|matab|mtabb
ARZ-V10-00991,حفر,digging,infra_roads,works,single_word,7afir,7afir|hafir,,,7afir|hafir,,2,0,0,2,B_DOMAIN_TERM_AFTER_REVIEW,0.84,arabizi_candidate_bank_or_variant_lookup,domain_candidate_eval,native_review|validator_pass|decision_logged|taxonomy_alignment,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,LEVANTINE_ARABIC|LEBANON_MULTILINGUAL_CONTEXT|PROJECT_REVIEW,https://en.wikipedia.org/wiki/Levantine_Arabic;https://en.wikipedia.org/wiki/Languages_of_Lebanon;local:requires Lebanese native review before trusted use,PENDING_NATIVE_REVIEW,UNASSIGNED,TRUE,derived_from_v9_individual_terms_max,v9 keeps broad coverage but prioritizes individual standalone terms; protected phrases are preserved only as context features.,"Use safe_unique first, reliable_alt only after review, context_only only with context rules. No routing/severity/core promotion directly.",2026-05-20T15:52:08Z,7afir|hafir,,7afir|hafir
