review_id,entity_id,action,rank_score,reason,candidate_source_id,existing_source_match,page_kind,title,url,phone_candidates,email_candidates,form_fields,last_checked,notes
WSCR-0100,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-LISTING-PHP,,news_or_notice,مؤسسة مياه لبنان الجنوبي | الأخبار,https://www.slwe.gov.lb/listing.php?pcat=newsroom&cat=announcements&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text;txtFilterKeywords|txtFilterKeywords|البحث|text;cmbCategories|cmbCategories,2026-05-31,
WSCR-0101,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-LISTING-PHP,,news_or_notice,مؤسسة مياه لبنان الجنوبي | الأخبار,https://www.slwe.gov.lb/listing.php?pcat=newsroom&cat=news&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text;txtFilterKeywords|txtFilterKeywords|البحث|text;cmbCategories|cmbCategories,2026-05-31,
WSCR-0102,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-LISTING-PHP,,news_or_notice,مؤسسة مياه لبنان الجنوبي | الأخبار,https://www.slwe.gov.lb/listing.php?pcat=newsroom&cat=publications&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text;txtFilterKeywords|txtFilterKeywords|البحث|text;cmbCategories|cmbCategories,2026-05-31,
WSCR-0103,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-PARTNERS-PHP,,forms_or_documents,"مؤسسة مياه لبنان الجنوبي | slwe, lebanon, south lebanon water establishment, water, الجنوب, وزارة الطاقة",https://www.slwe.gov.lb/partners.php?cat=donors&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text;cmbPartnerCategories|cmbPartnerCategories,2026-05-31,
WSCR-0104,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-PARTNERS-PHP,,forms_or_documents,"مؤسسة مياه لبنان الجنوبي | slwe, lebanon, south lebanon water establishment, water, الجنوب, وزارة الطاقة",https://www.slwe.gov.lb/partners.php?cat=partners&lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text;cmbPartnerCategories|cmbPartnerCategories,2026-05-31,
WSCR-0105,SLWE,review_later,35,has_meaningful_form_fields;water_signal,SRC-SLWE-PARTNERS-PHP,,forms_or_documents,"مؤسسة مياه لبنان الجنوبي | slwe, lebanon, south lebanon water establishment, water, الجنوب, وزارة الطاقة",https://www.slwe.gov.lb/partners.php?lang=ar,,,hdnRootFldr|hdnRootFldr|hidden;txtGlobalKeywords|txtGlobalKeywords|البحث|text;cmbPartnerCategories|cmbPartnerCategories,2026-05-31,
WSCR-0106,BMLWE,ignore_low_signal,20,has_meaningful_form_fields,SRC-BMLWE-HOME,,forms_or_documents,EBML,https://ebml.gov.lb/,1713,,email|عنوان البريد الإلكتروني|text;submit|submit;full_name|الاسم الكامل|text;title|عنوان|text;message|رسالتك;formid|hidden;location|hidden;t|hidden;act|hidden,2026-05-31,
WSCR-0107,BMLWE,ignore_low_signal,20,has_meaningful_form_fields,SRC-BMLWE-HOME,,forms_or_documents,EBML,https://ebml.gov.lb/?lang=en,1713,,email|Email Address|text;submit|submit;full_name|Full Name|text;title|Title|text;message|Your Message;formid|hidden;location|hidden;t|hidden;act|hidden,2026-05-31,
WSCR-0108,BMLWE,already_registered,20,has_meaningful_form_fields,SRC-BMLWE-ABOUT,SRC-BMLWE-ABOUT,about,EBML | About Us,https://ebml.gov.lb/about.php?lang=en,1713,,email|Email Address|text;submit|submit;full_name|Full Name|text;title|Title|text;message|Your Message;formid|hidden;location|hidden;t|hidden;act|hidden,2026-05-31,
WSCR-0109,BMLWE,already_registered,20,has_meaningful_form_fields,SRC-BMLWE-ABOUT-PHP,SRC-BMLWE-ABOUT,about,EBML | About Us,https://ebml.gov.lb/about.php?lang=en&lang=ar,1713,,email|عنوان البريد الإلكتروني|text;submit|submit;full_name|الاسم الكامل|text;title|عنوان|text;message|رسالتك;formid|hidden;location|hidden;t|hidden;act|hidden,2026-05-31,
WSCR-0110,BMLWE,already_registered,20,has_meaningful_form_fields,SRC-BMLWE-ABOUT-PHP,SRC-BMLWE-ABOUT,about,EBML | About Us,https://ebml.gov.lb/about.php?lang=en&lang=en,1713,,email|Email Address|text;submit|submit;full_name|Full Name|text;title|Title|text;message|Your Message;formid|hidden;location|hidden;t|hidden;act|hidden,2026-05-31,
WSCR-0111,BMLWE,already_registered,20,has_meaningful_form_fields,SRC-BMLWE-FAQ,SRC-BMLWE-FAQ,forms_or_documents,EBML | Forms,https://ebml.gov.lb/faq.php?lang=en,1713,,email|Email Address|text;submit|submit;full_name|Full Name|text;title|Title|text;message|Your Message;formid|hidden;location|hidden;t|hidden;act|hidden,2026-05-31,
WSCR-0112,BMLWE,already_registered,20,has_meaningful_form_fields,SRC-BMLWE-FAQ-PHP,SRC-BMLWE-FAQ,forms_or_documents,EBML | Forms,https://ebml.gov.lb/faq.php?lang=en&lang=ar,1713,,email|عنوان البريد الإلكتروني|text;submit|submit;full_name|الاسم الكامل|text;title|عنوان|text;message|رسالتك;formid|hidden;location|hidden;t|hidden;act|hidden,2026-05-31,
WSCR-0113,BMLWE,already_registered,20,has_meaningful_form_fields,SRC-BMLWE-FAQ-PHP,SRC-BMLWE-FAQ,forms_or_documents,EBML | Forms,https://ebml.gov.lb/faq.php?lang=en&lang=en,1713,,email|Email Address|text;submit|submit;full_name|Full Name|text;title|Title|text;message|Your Message;formid|hidden;location|hidden;t|hidden;act|hidden,2026-05-31,
WSCR-0114,BMLWE,already_registered,20,has_meaningful_form_fields,SRC-BMLWE-FORMS,SRC-BMLWE-FORMS,forms_or_documents,EBML | Forms,https://ebml.gov.lb/forms.php?lang=en,1713,,email|Email Address|text;submit|submit;full_name|Full Name|text;title|Title|text;message|Your Message;formid|hidden;location|hidden;t|hidden;act|hidden,2026-05-31,
WSCR-0115,BMLWE,already_registered,20,has_meaningful_form_fields,SRC-BMLWE-FORMS-PHP,SRC-BMLWE-FORMS,forms_or_documents,EBML | Forms,https://ebml.gov.lb/forms.php?lang=en&lang=ar,1713,,email|عنوان البريد الإلكتروني|text;submit|submit;full_name|الاسم الكامل|text;title|عنوان|text;message|رسالتك;formid|hidden;location|hidden;t|hidden;act|hidden,2026-05-31,
WSCR-0116,BMLWE,already_registered,20,has_meaningful_form_fields,SRC-BMLWE-FORMS-PHP,SRC-BMLWE-FORMS,forms_or_documents,EBML | Forms,https://ebml.gov.lb/forms.php?lang=en&lang=en,1713,,email|Email Address|text;submit|submit;full_name|Full Name|text;title|Title|text;message|Your Message;formid|hidden;location|hidden;t|hidden;act|hidden,2026-05-31,
WSCR-0117,BMLWE,ignore_low_signal,20,has_meaningful_form_fields,SRC-BMLWE-LOGIN-PHP,,forms_or_documents,EBML | Login,https://ebml.gov.lb/login.php?lang=en,1713,,email|Email Address|text;password|Password|password;act|hidden;referer|hidden;submit|submit;full_name|Full Name|text;title|Title|text;message|Your Message;formid|hidden;location|hidden;t|hidden,2026-05-31,
WSCR-0118,BMLWE,ignore_low_signal,20,has_meaningful_form_fields,SRC-BMLWE-NEWSROOM-PHP,,news_or_notice,EBML | Newsroom,https://ebml.gov.lb/newsroom.php?lang=en,1713;1970,,email|Email Address|text;submit|submit;full_name|Full Name|text;title|Title|text;message|Your Message;formid|hidden;location|hidden;t|hidden;act|hidden,2026-05-31,
WSCR-0119,BMLWE,ignore_low_signal,20,has_meaningful_form_fields,SRC-BMLWE-PROJECTS-PHP,,forms_or_documents,EBML | Projects,https://ebml.gov.lb/projects.php?lang=en,1713,,email|Email Address|text;submit|submit;full_name|Full Name|text;title|Title|text;message|Your Message;formid|hidden;location|hidden;t|hidden;act|hidden,2026-05-31,
WSCR-0120,BMLWE,ignore_low_signal,20,has_meaningful_form_fields,SRC-BMLWE-VISION-PHP,,forms_or_documents,EBML | Vision,https://ebml.gov.lb/vision.php?lang=en,1713,,email|Email Address|text;submit|submit;full_name|Full Name|text;title|Title|text;message|Your Message;formid|hidden;location|hidden;t|hidden;act|hidden,2026-05-31,
WSCR-0121,LRA,ignore_low_signal,20,kind=projects_or_irrigation;has_meaningful_form_fields;noise_keyword,SRC-LRA-INDICATORS-ELECTRICITYPRODUCTIONS,,projects_or_irrigation,Electricity production,https://www.litani.gov.lb/en-us/indicators/electricityproductions,01- 662112,,GLobalSearchText|Search....|text;GlobalSearchButton|button;DxDateFromInput|hidden;DxDateToInput|hidden;Frequency;button,2026-05-31,
WSCR-0122,NLWE,ignore_low_signal,20,has_meaningful_form_fields,SRC-NLWE-ABOUT-AR,,about,about-ar,https://eeln.gov.lb/about-ar/,7420/200,,s|search-field|بحث...|search,2026-05-31,
WSCR-0123,LRA,ignore_low_signal,15,kind=projects_or_irrigation;water_signal;noise_keyword,SRC-LRA-EN-US,,projects_or_irrigation,Home Page - Litani River Authority,https://www.litani.gov.lb/en-us,8699300;01- 662112,,GLobalSearchText|Search....|text;GlobalSearchButton|button;HoveredImage#0|hidden;href|hidden;HoveredImage#1|hidden;HoveredImage#2|hidden,2026-05-31,
WSCR-0124,NLWE,ignore_low_signal,15,water_signal,SRC-NLWE-EN-WORLD-WATER-DAY-2026,,forms_or_documents,World Water Day 2026,https://eeln.gov.lb/en/world-water-day-2026/,,,s|search-field|Search...|search,2026-05-31,
WSCR-0125,BMLWE,already_registered,0,,SRC-BMLWE-USER-FORM-PHP,SRC-BMLWE-USER-FORM,forms_or_documents,,https://ebml.gov.lb/user_form.php?lang=en,,,,2026-05-31,
WSCR-0126,BWE,already_registered,0,kind=water_quality;water_signal;fetch_error,SRC-BWE-WATER-QUALITY,SRC-BWE-WATER-QUALITY,water_quality,,https://bwe.gov.lb/en/waterquality/,,,,2026-05-31,fetch_error=[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1028)
WSCR-0127,LRA,ignore_low_signal,0,kind=projects_or_irrigation;noise_keyword,SRC-LRA-ABOUTLRA-CORPORATEAGREEMENTS,,projects_or_irrigation,Cooperation agreements,https://www.litani.gov.lb/en-us/aboutlra/corporateagreements,01- 662112,,GLobalSearchText|Search....|text;GlobalSearchButton|button;searchtext|SearchText|Search....|text;DxDateFromInput|hidden;DxDateToInput|hidden;button,2026-05-31,
WSCR-0128,LRA,ignore_low_signal,0,kind=projects_or_irrigation;noise_keyword,SRC-LRA-ABOUTLRA-WORLDBANKAGREEMENT,,projects_or_irrigation,World Bank Loan Agreement,https://www.litani.gov.lb/en-us/aboutlra/worldbankagreement,1962;1968;01- 662112,,GLobalSearchText|Search....|text;GlobalSearchButton|button;button;searchtext|SearchText|Search....|text;DxDateFromInput|hidden;DxDateToInput|hidden,2026-05-31,
WSCR-0129,LRA,ignore_low_signal,0,kind=projects_or_irrigation;noise_keyword,SRC-LRA-ABOUTLRA-YEARLYREPORT,,projects_or_irrigation,Annual reports,https://www.litani.gov.lb/en-us/aboutlra/yearlyreport,1999;1998;1997;1996;1995;1994;1993;1963;1960;01- 662112,,GLobalSearchText|Search....|text;GlobalSearchButton|button,2026-05-31,
WSCR-0130,LRA,ignore_low_signal,0,kind=projects_or_irrigation;noise_keyword,SRC-LRA-ANNOUNCEMENTS-CIRCULARS,,projects_or_irrigation,Circulars,https://www.litani.gov.lb/en-us/announcements/circulars,01- 662112,,GLobalSearchText|Search....|text;GlobalSearchButton|button;searchtext|SearchText|Search....|text;DxDateFromInput|hidden;DxDateToInput|hidden;button,2026-05-31,
WSCR-0131,LRA,ignore_low_signal,0,kind=projects_or_irrigation;noise_keyword,SRC-LRA-ANNOUNCEMENTS-EXTERNALCOMMUNICATIONS,,projects_or_irrigation,External Communications,https://www.litani.gov.lb/en-us/announcements/externalcommunications,01- 662112,,GLobalSearchText|Search....|text;GlobalSearchButton|button;searchtext|SearchText|Search....|text;DxDateFromInput|hidden;DxDateToInput|hidden;button,2026-05-31,
WSCR-0132,LRA,ignore_low_signal,0,kind=projects_or_irrigation;noise_keyword,SRC-LRA-ANNOUNCEMENTS-PROCUREMENTS,,projects_or_irrigation,Procurements,https://www.litani.gov.lb/en-us/announcements/procurements,01- 662112,,GLobalSearchText|Search....|text;GlobalSearchButton|button;searchtext|SearchText|Search....|text;DxDateFromInput|hidden;DxDateToInput|hidden;button,2026-05-31,
WSCR-0133,LRA,duplicate_variant,0,kind=projects_or_irrigation;noise_keyword,SRC-LRA-ANNOUNCEMENTS-PROCUREMENTS,,projects_or_irrigation,Procurements,https://www.litani.gov.lb/en-us/announcements/procurements,01- 662112,,GLobalSearchText|Search....|text;GlobalSearchButton|button;searchtext|SearchText|Search....|text;DxDateFromInput|hidden;DxDateToInput|hidden;button,2026-05-31,
WSCR-0134,LRA,ignore_low_signal,0,kind=projects_or_irrigation;noise_keyword,SRC-LRA-EN-US-GALLERY,,projects_or_irrigation,Photo Gallery,https://www.litani.gov.lb/en-us/gallery,01- 662112,,GLobalSearchText|Search....|text;GlobalSearchButton|button;Orders,2026-05-31,
WSCR-0135,LRA,ignore_low_signal,0,kind=projects_or_irrigation;noise_keyword,SRC-LRA-EN-US-QUICKLINKS,,projects_or_irrigation,Quick Links,https://www.litani.gov.lb/en-us/quicklinks,01- 662112,,GLobalSearchText|Search....|text;GlobalSearchButton|button,2026-05-31,
WSCR-0136,LRA,ignore_low_signal,0,kind=projects_or_irrigation;noise_keyword,SRC-LRA-EN-US-TERMSANDCONDITION,,projects_or_irrigation,Terms and Conditions,https://www.litani.gov.lb/en-us/termsandcondition,01- 662112,,GLobalSearchText|Search....|text;GlobalSearchButton|button,2026-05-31,
WSCR-0137,MEW,ignore_low_signal,0,has_meaningful_form_fields;has_email;water_signal;noise_keyword,SRC-MEW-99834-D8-B3-D9-8A-D8-B1-D8-A9-D8-B0-,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | المدير العام للموارد المائية والكهربائية: سيرة ذاتية,https://www.energyandwater.gov.lb/ar/details/99834/%D8%B3%D9%8A%D8%B1%D8%A9-%D8%B0%D8%A7%D8%AA%D9%8A%D8%A9,1960;1987;1993;1999,gdher@terra.net.lb,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0138,NLWE,already_registered,0,,SRC-NLWE-ABOUT,SRC-NLWE-ABOUT,about,about,https://eeln.gov.lb/en/about/,7420/200,,s|search-field|Search...|search,2026-05-31,
WSCR-0139,NLWE,ignore_low_signal,0,,SRC-NLWE-EN-EID-AL-FITR,,forms_or_documents,Eid Al Fitr,https://eeln.gov.lb/en/eid-al-fitr/,,,s|search-field|Search...|search,2026-05-31,
WSCR-0140,NLWE,ignore_low_signal,0,,SRC-NLWE-EN-HAPPY-EASTER-2,,forms_or_documents,Happy Easter,https://eeln.gov.lb/en/happy-easter-2/,,,s|search-field|Search...|search,2026-05-31,
WSCR-0141,NLWE,ignore_low_signal,0,,SRC-NLWE-EN-HAPPY-NEW-YEAR-2,,forms_or_documents,Happy New Year,https://eeln.gov.lb/en/happy-new-year-2/,,,s|search-field|Search...|search,2026-05-31,
WSCR-0142,NLWE,ignore_low_signal,0,,SRC-NLWE-EN-HOME-CONSERVATION,,forms_or_documents,home-conservation,https://eeln.gov.lb/en/home-conservation/,,,s|search-field|Search...|search,2026-05-31,
WSCR-0143,NLWE,duplicate_variant,0,,SRC-NLWE-EN-HOME-CONSERVATION,,forms_or_documents,home-conservation,https://eeln.gov.lb/en/home-conservation/,,,s|search-field|Search...|search,2026-05-31,
WSCR-0144,NLWE,ignore_low_signal,0,,SRC-NLWE-EN-OUTDOOR-CONSERVATION,,forms_or_documents,outdoor-conservation,https://eeln.gov.lb/en/outdoor-conservation/,,,s|search-field|Search...|search,2026-05-31,
WSCR-0145,NLWE,ignore_low_signal,0,,SRC-NLWE-EN-PARTNERS,,forms_or_documents,partners,https://eeln.gov.lb/en/partners/,,,s|search-field|Search...|search,2026-05-31,
WSCR-0146,MEW,ignore_low_signal,-10,has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-100366-D9-88-D8-B2-D9-8A-D8-B1-D8-A7,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | وزير الطاقة والمياه,https://www.energyandwater.gov.lb/ar/details/100366/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9-%D9%88%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0147,MEW,ignore_low_signal,-10,has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-100500-D8-A7-D9-84-D8-B3-D9-8A-D8-B1,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | السيرة الذاتية لوزير الطاقة والمياه,https://www.energyandwater.gov.lb/ar/details/100500/%D8%A7%D9%84%D8%B3%D9%8A%D8%B1%D8%A9-%D8%A7%D9%84%D8%B0%D8%A7%D8%AA%D9%8A%D8%A9-%D9%84%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9-%D9%88%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87,1995;1997,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0148,MEW,ignore_low_signal,-10,has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-100883-D8-A7-D9-84-D8-AE-D8-B7-D8-A9,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | الخطة الوطنية للنهوض المستدام بقطاع الكهرباء في لبنان,https://www.energyandwater.gov.lb/ar/details/100883/%D8%A7%D9%84%D8%AE%D8%B7%D8%A9-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D9%86%D9%87%D9%88%D8%B6-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D8%AF%D8%A7%D9%85-%D8%A8%D9%82%D8%B7%D8%A7%D8%B9-%D8%A7%D9%84%D9%83%D9%87%D8%B1%D8%A8%D8%A7-%D9%81%D9%8A-%D9%84%D8%A8%D9%86%D8%A7%D9%86,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0149,MEW,ignore_low_signal,-10,has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-100888-ENGAGEMENT-OF-INDEPENDENT-VER,,forms_or_documents,"الموقع الرسمي لوزارة الطاقة والمياه | Engagement of Independent Verification Agent (IVA), Reference No.: MoEW/428/3/2022",https://www.energyandwater.gov.lb/ar/details/100888/engagement-of-independent-verification-agent-iva-reference-no-moew-428-3-2022,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0150,MEW,ignore_low_signal,-10,has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-100889-ENGAGEMENT-OF-INDEPENDENT-VER,,forms_or_documents,"الموقع الرسمي لوزارة الطاقة والمياه | Engagement of Independent Verification Agent (IVA), Reference No.: MoEW/428/5/2022",https://www.energyandwater.gov.lb/ar/details/100889/engagement-of-independent-verification-agent-iva-reference-no-moew-428-5-2022,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0151,MEW,ignore_low_signal,-10,has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-101117-D8-A7-D9-84-D8-B5-D8-AF-D9-8A,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | الصدي: تأهيل خط الانابيب العربي في الجانب اللبناني ضمن مسار الانتقال لانتاج الطاقة على الغاز,https://www.energyandwater.gov.lb/ar/details/101117/%D8%A7%D9%84%D8%B5%D8%AF%D9%8A-%D8%AA%D8%A3%D9%87%D9%8A%D9%84-%D8%AE%D8%B7-%D8%A7%D9%84%D8%A7%D9%86%D8%A7%D8%A8%D9%8A%D8%A8-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D8%A7%D9%86%D8%A8-%D8%A7%D9%84%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A-%D8%B6%D9%85%D9%86-%D9%85%D8%B3%D8%A7%D8%B1-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D9%82%D8%A7%D9%84-%D9%84%D8%A7%D9%86%D8%AA%D8%A7%D8%AC-%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%BA%D8%A7%D8%B2,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0152,MEW,ignore_low_signal,-10,has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-101118-D8-A7-D9-84-D8-B7-D8-A7-D9-82,,forms_or_documents,"الموقع الرسمي لوزارة الطاقة والمياه | ‏""الطاقة"": لا هدر في ناقلة النفط ""BASILIS L"" بل صعوبات جراء تداعيات الحرب",https://www.energyandwater.gov.lb/ar/details/101118/%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9-%D9%84%D8%A7-%D9%87%D8%AF%D8%B1-%D9%81%D9%8A-%D9%86%D8%A7%D9%82%D9%84%D8%A9-%D8%A7%D9%84%D9%86%D9%81%D8%B7-BASILIS-L-%D8%A8%D9%84-%D8%B5%D8%B9%D9%88%D8%A8%D8%A7%D8%AA-%D8%AC%D8%B1%D8%A7-%D8%AA%D8%AF%D8%A7%D8%B9%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0153,MEW,ignore_low_signal,-10,has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-101120-D8-A7-D9-84-D8-B7-D8-A7-D9-82,,news_or_notice,"الموقع الرسمي لوزارة الطاقة والمياه | ""الطاقة"": الهبة العراقية مختومة في خزانات منشآت النفط خلافاً لإدعاءات ""الأخبار""",https://www.energyandwater.gov.lb/ar/details/101120/%D8%A7%D9%84%D8%B7%D8%A7%D9%82%D8%A9-%D8%A7%D9%84%D9%87%D8%A8%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D9%85%D8%AE%D8%AA%D9%88%D9%85%D8%A9-%D9%81%D9%8A-%D8%AE%D8%B2%D8%A7%D9%86%D8%A7%D8%AA-%D9%85%D9%86%D8%B4-%D8%AA-%D8%A7%D9%84%D9%86%D9%81%D8%B7-%D8%AE%D9%84%D8%A7%D9%81%D8%A7-%D9%84%D8%A5%D8%AF%D8%B9%D8%A7-%D8%A7%D8%AA-%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0154,MEW,ignore_low_signal,-10,has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-99852-D9-87-D9-8A-D8-A6-D8-A9-D8-A5-,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | هيئة إدارة قطاع البترول,https://www.energyandwater.gov.lb/ar/details/99852/%D9%87%D9%8A%D8%A6%D8%A9-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D9%82%D8%B7%D8%A7%D8%B9-%D8%A7%D9%84%D8%A8%D8%AA%D8%B1%D9%88%D9%84,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
WSCR-0155,MEW,ignore_low_signal,-10,has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-AWARENESS-CAMPAIGNS-SAVING-ENERGY,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | حملات توعية,https://www.energyandwater.gov.lb/ar/listing/awareness-campaigns/saving-energy?l=3,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text;hdnListingLayout|hidden;txtFilterKeywords|txtFilterKeywords|البحث|text;cmbCategories|cmbCategories,2026-05-31,
WSCR-0156,MEW,ignore_low_signal,-10,has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-LISTING-BIDS,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه | تصنيف,https://www.energyandwater.gov.lb/ar/listing/bids?l=4,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text;hdnListingLayout|hidden;txtFilterKeywords|txtFilterKeywords|البحث|text;hdnCategoryId|hidden,2026-05-31,
WSCR-0157,MEW,ignore_low_signal,-10,has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-NEWSROOM-ANNOUNCEMENTS,,news_or_notice,الموقع الرسمي لوزارة الطاقة والمياه | الاخبار,https://www.energyandwater.gov.lb/ar/listing/newsroom/announcements?l=3,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text;hdnListingLayout|hidden;txtFilterKeywords|txtFilterKeywords|البحث|text;txtFromDate|txtFromDate|من تاريخ|text;txtToDate|txtToDate|إلى تاريخ|text;cmbCategories|cmbCategories,2026-05-31,
WSCR-0158,MEW,ignore_low_signal,-10,has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-NEWSROOM-NEWS,,news_or_notice,الموقع الرسمي لوزارة الطاقة والمياه | الاخبار,https://www.energyandwater.gov.lb/ar/listing/newsroom/news?l=3,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text;hdnListingLayout|hidden;txtFilterKeywords|txtFilterKeywords|البحث|text;txtFromDate|txtFromDate|من تاريخ|text;txtToDate|txtToDate|إلى تاريخ|text;cmbCategories|cmbCategories,2026-05-31,
WSCR-0159,MEW,ignore_low_signal,-10,has_meaningful_form_fields;water_signal;noise_keyword,SRC-MEW-AR-MINISTERS,,forms_or_documents,الموقع الرسمي لوزارة الطاقة والمياه,https://www.energyandwater.gov.lb/ar/ministers,,,hdnRootFldr|hdnRootFldr|hidden;cmbMinistriesSites|cmbMinistriesSites;txtGlobalKeywords|txtGlobalKeywords|البحث|text,2026-05-31,
